exp_name,method,dataset,order,seed,backbone,lr,lr_candidates,loss_selection,best_lr,best_loss,total_search_flops,selection_loss,storage_bytes,tasks,selection_loss_eval_flops,average_incremental_accuracy,final_average_accuracy,average_forgetting,mean_final_accuracy_loss,backward_transfer,worst_forgotten_task,forgetting_mean,forgetting_median,forgetting_std,forgetting_min,forgetting_q25,forgetting_q75,forgetting_max,forgetting_positive_fraction,task_end_seen_accuracy_curve,forgetting_per_task,intransigence,intransigence_mean,final_hidden_neurons,training_runtime_s,training_gpu_ms,initial_task_s,incremental_tasks_total_s,mean_incremental_task_s,median_incremental_task_s,terminal_flops_per_sample,overall_learning_flops,core_training_flops,learning_auxiliary_flops,single_sample_forward_flops,model_parameter_bytes,replay_sample_bytes,replay_label_bytes,auxiliary_bytes,persistent_storage_bytes,persistent_storage_mib,inference_latency_ms_per_sample,peak_allocated_gpu_memory_mib,intransigence_reference_lr,intransigence_reference_file
texture-all-4,fecam,texture,1,53,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,2.371929247844269,1725038463466062,2.371929247844269,44699952,4,9260445021780,0.9491715383956485,0.925,0.028693528693528703,0.028693528693528703,-0.028693528693528703,2,0.028693528693528703,0.038461538461538436,0.020630946579628585,0.0,0.019230769230769218,0.043040293040293054,0.04761904761904767,0.6666666666666666,"[1.0,0.937984496124031,0.9337016574585635,0.925]","[0.0,0.04761904761904767,0.038461538461538436]","[0.0,-0.4761904761904762,-0.25,0.06779661016949157]",-0.16459846650524618,512,14.251833664005972,14258.549713134766,13.642389852000633,0.6094438120053383,0.20314793733511274,0.20189920300617814,268217294777.3027,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,6.286850975023602,10091.390625,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/fecam/order1/joint_texture_fecam__order-1__seed-053.json
texture-all-4,fecam,texture,1,53,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,2.371929247844269,1725038463466062,2.4240993642213433,44699952,4,9260445021780,0.99757711786372,0.9958333333333333,0.005291005291005309,0.005291005291005309,-0.005291005291005309,2,0.005291005291005309,0.0,0.007482611441127512,0.0,0.0,0.007936507936507964,0.015873015873015928,0.3333333333333333,"[1.0,1.0,0.994475138121547,0.9958333333333333]","[0.0,0.015873015873015928,0.0]","[0.0,-0.6031746031746033,-0.2692307692307693,0.0]",-0.21810134310134313,512,14.202650127990637,14203.821060180664,13.609441556007368,0.5932085719832685,0.1977361906610895,0.18623060100071598,268217294777.3027,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,5.9750028415995375,10091.390625,0.05,
texture-all-4,fecam,texture,1,54,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.254253086707404,1725038463466062,2.254253086707404,44699952,4,9260445021780,0.6942003672534155,0.5875,0.14814814814814817,0.14814814814814817,-0.14814814814814817,1,0.14814814814814817,0.1111111111111111,0.1385799032138497,0.0,0.05555555555555555,0.22222222222222224,0.33333333333333337,0.6666666666666666,"[1.0,0.6589147286821705,0.5303867403314917,0.5875]","[0.33333333333333337,0.1111111111111111,0.0]","[-0.5303030303030303,-0.36507936507936506,0.3076923076923077,0.18644067796610175]",-0.10031235243099647,512,13.598035937990062,13602.731491088867,12.94437268099864,0.6536632569914218,0.21788775233047394,0.2392964850005228,268217294777.3027,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,6.896974520835404,10091.390625,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/fecam/order1/joint_texture_fecam__order-1__seed-054.json
texture-all-4,fecam,texture,1,54,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.254253086707404,1725038463466062,2.326323449858986,44699952,4,9260445021780,0.9341509540023127,0.9125,0.021164021164021163,0.021164021164021163,-0.021164021164021163,2,0.021164021164021163,0.0,0.029930445764509945,0.0,0.0,0.031746031746031744,0.06349206349206349,0.3333333333333333,"[1.0,0.9069767441860465,0.9171270718232044,0.9125]","[0.0,0.06349206349206349,0.0]","[-0.5303030303030303,-0.6825396825396826,-0.17307692307692302,0.05084745762711873]",-0.33376804457312925,512,15.14771277901309,15156.424041748047,14.274095205008052,0.8736175740050385,0.2912058580016795,0.29168198400293477,268217294777.3027,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,8.660954379107958,10091.390625,0.1,
texture-all-4,fecam,texture,1,54,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.254253086707404,1725038463466062,2.3955653020455134,44699952,4,9260445021780,0.9833075024626322,0.9708333333333333,0.021164021164021163,0.021164021164021163,-0.021164021164021163,2,0.021164021164021163,0.0,0.029930445764509945,0.0,0.0,0.031746031746031744,0.06349206349206349,0.3333333333333333,"[1.0,0.9844961240310077,0.9779005524861878,0.9708333333333333]","[0.0,0.06349206349206349,0.0]","[-0.5303030303030303,-0.8412698412698413,-0.1923076923076923,0.0]",-0.39097014097014093,512,16.110294034006074,16113.819137573242,15.356089043998509,0.7542049900075654,0.2514016633358551,0.24946465900575276,268217294777.3027,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,6.839568608362849,10091.390625,0.1,
texture-all-4,fecam,texture,1,55,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,2.215021537052645,1725038463466062,2.465817400034038,44699952,4,9260445021780,0.676524873072236,0.6125,0.09682909682909684,0.09682909682909684,-0.09682909682909684,1,0.09682909682909684,0.07692307692307687,0.06286281242087745,0.031746031746031744,0.05433455433455431,0.12937062937062938,0.18181818181818188,1.0,"[0.9696969696969697,0.5658914728682171,0.5580110497237569,0.6125]","[0.18181818181818188,0.031746031746031744,0.07692307692307687]","[-0.12121212121212122,0.19047619047619047,0.34615384615384615,0.06779661016949157]",0.12080363139685174,512,15.280460283000139,15283.905380249023,14.624061505994177,0.6563987770059612,0.2187995923353204,0.2152055240003392,268217294777.3027,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,6.4491932791497675,10091.390625,0.05,
texture-all-4,fecam,texture,1,55,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,2.215021537052645,1725038463466062,2.215021537052645,44699952,4,9260445021780,0.8474169129298899,0.8166666666666667,0.022283272283272315,0.022283272283272315,-0.022283272283272315,2,0.022283272283272315,0.019230769230769273,0.019559852678389267,0.0,0.009615384615384637,0.03342490842490847,0.04761904761904767,0.6666666666666666,"[1.0,0.7829457364341085,0.7900552486187845,0.8166666666666667]","[0.0,0.04761904761904767,0.019230769230769273]","[-0.1515151515151515,-0.15873015873015878,0.13461538461538458,0.06779661016949157]",-0.02695832886510853,512,14.735324285022216,14738.87922668457,14.009457428008318,0.725866857013898,0.24195561900463267,0.2363902970100753,268217294777.3027,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,5.688368058326887,10091.390625,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/fecam/order1/joint_texture_fecam__order-1__seed-055.json
texture-all-4,fecam,texture,1,55,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,2.215021537052645,1725038463466062,2.4046758754619426,44699952,4,9260445021780,1.0,1.0,0.0,0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0,1.0,1.0,1.0]","[0.0,0.0,0.0]","[-0.1515151515151515,-0.6031746031746033,-0.019230769230769273,0.0]",-0.193480130980131,512,13.955359111991129,13960.769561767578,13.31871640800091,0.6366427039902192,0.2122142346634064,0.1847235949971946,268217294777.3027,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,5.702461949961919,10091.390625,0.05,
texture-all-4,fecam,texture,1,56,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.01,2.429399419127658,1725038463466062,2.4483577997358013,44699952,4,9260445021780,0.8003891421279479,0.7458333333333333,0.0986790986790987,0.0986790986790987,-0.0986790986790987,1,0.0986790986790987,0.03846153846153855,0.11344876565098441,0.0,0.019230769230769273,0.14801864801864806,0.25757575757575757,0.6666666666666666,"[0.9545454545454546,0.7829457364341085,0.7182320441988951,0.7458333333333333]","[0.25757575757575757,0.0,0.03846153846153855]","[0.045454545454545414,0.0,0.23076923076923073,0.05084745762711873]",0.08176780846272372,512,13.963065398012986,13966.697647094727,13.204437280001002,0.758628118011984,0.252876039337328,0.26542250700003933,268217294777.3027,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,5.400765687530414,10091.390625,0.01,
texture-all-4,fecam,texture,1,56,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.01,2.429399419127658,1725038463466062,2.465877168900739,44699952,4,9260445021780,0.8288841331534542,0.7458333333333333,0.11928811928811926,0.11928811928811926,-0.11928811928811926,2,0.11928811928811926,0.1515151515151515,0.08726944843360498,0.0,0.07575757575757575,0.1789321789321789,0.20634920634920628,0.6666666666666666,"[1.0,0.7906976744186046,0.7790055248618785,0.7458333333333333]","[0.1515151515151515,0.20634920634920628,0.0]","[0.0,-0.09523809523809523,0.11538461538461542,0.23728813559322037]",0.06435866393493514,512,17.4559541829949,17461.200119018555,16.75723242100503,0.6987217619898729,0.2329072539966243,0.22427351299847942,268217294777.3027,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,6.556902383393511,10091.390625,0.01,
texture-all-4,fecam,texture,1,56,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.01,2.429399419127658,1725038463466062,2.429399419127658,44699952,4,9260445021780,0.9930709023941069,0.9833333333333333,0.021164021164021163,0.021164021164021163,-0.021164021164021163,2,0.021164021164021163,0.0,0.029930445764509945,0.0,0.0,0.031746031746031744,0.06349206349206349,0.3333333333333333,"[1.0,1.0,0.988950276243094,0.9833333333333333]","[0.0,0.06349206349206349,0.0]","[0.0,-0.3650793650793651,0.0,-0.016949152542372836]",-0.09550712940543449,512,15.478196269992623,15483.47770690918,14.79828581000038,0.679910459992243,0.22663681999741433,0.22769649300607853,268217294777.3027,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,6.31652457917274,10091.390625,0.01,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/fecam/order1/joint_texture_fecam__order-1__seed-056.json
texture-all-4,fecam,texture,2,52,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.4039860709768828,1807844237405982,2.4039860709768828,44699952,4,9375376734990,0.8983242753623188,0.8041666666666667,0.07872124017957353,0.07872124017957353,-0.07872124017957353,1,0.07872124017957353,0.09090909090909094,0.0473333685913085,0.015625,0.05326704545454547,0.1102693602693603,0.12962962962962965,1.0,"[1.0,0.925,0.8641304347826086,0.8041666666666667]","[0.12962962962962965,0.09090909090909094,0.015625]","[-0.14814814814814814,0.10606060606060608,0.125,-0.6428571428571429]",-0.13998617123617124,512,15.254626673980965,15261.24626159668,14.559827719000168,0.6947989549807971,0.23159965166026572,0.24542843099334277,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,7.204888529183033,10091.390625,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/fecam/order2/joint_texture_fecam__order-2__seed-052.json
texture-all-4,fecam,texture,2,52,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.4039860709768828,1807844237405982,2.4406653232261784,44699952,4,9375376734990,0.932019927536232,0.8708333333333333,0.030303030303030314,0.030303030303030314,-0.030303030303030314,2,0.030303030303030314,0.0,0.04285495643554835,0.0,0.0,0.04545454545454547,0.09090909090909094,0.3333333333333333,"[1.0,0.9333333333333333,0.9239130434782609,0.8708333333333333]","[0.0,0.09090909090909094,0.0]","[-0.14814814814814814,0.12121212121212122,-0.046875,-0.6071428571428572]",-0.17023847101972103,512,14.662003389996244,14664.350524902344,14.042137665994233,0.6198657240020111,0.20662190800067037,0.19712881499435753,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,5.7816620416512405,10091.390625,0.1,
texture-all-4,fecam,texture,2,52,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.4039860709768828,1807844237405982,2.4566885526063014,44699952,4,9375376734990,0.9533967391304349,0.8958333333333334,0.015151515151515174,0.015151515151515174,-0.015151515151515174,2,0.015151515151515174,0.0,0.0214274782177742,0.0,0.0,0.022727272727272763,0.045454545454545525,0.3333333333333333,"[1.0,0.9666666666666667,0.9510869565217391,0.8958333333333334]","[0.0,0.045454545454545525,0.0]","[-0.14814814814814814,0.06060606060606055,0.0,-0.6428571428571429]",-0.18259980759980762,512,14.26185054598318,14263.26008605957,13.62998366598913,0.6318668799940497,0.21062229333134988,0.20494175299245398,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,5.812827337528385,10091.390625,0.1,
texture-all-4,fecam,texture,2,53,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,2.4170106981621413,1807844237405982,2.446677536260886,44699952,4,9375376734990,0.8390851449275362,0.6625,0.13468013468013465,0.13468013468013465,-0.13468013468013465,1,0.13468013468013465,0.18181818181818177,0.09665117908691799,0.0,0.09090909090909088,0.202020202020202,0.2222222222222222,0.6666666666666666,"[1.0,0.9166666666666666,0.7771739130434783,0.6625]","[0.2222222222222222,0.18181818181818177,0.0]","[0.0,-0.2272727272727273,0.296875,0.5357142857142857]",0.1513291396103896,512,16.581588289991487,16588.363555908203,15.69083119300194,0.890757096989546,0.2969190323298487,0.3009349029889563,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,10.220028016616803,10091.390625,0.05,
texture-all-4,fecam,texture,2,53,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,2.4170106981621413,1807844237405982,2.4170106981621413,44699952,4,9375376734990,0.9526721014492755,0.8958333333333334,0.0527497194163861,0.0527497194163861,-0.0527497194163861,2,0.0527497194163861,0.03703703703703709,0.050716603940269375,0.0,0.018518518518518545,0.07912457912457915,0.12121212121212122,0.6666666666666666,"[1.0,0.9583333333333334,0.9565217391304348,0.8958333333333334]","[0.03703703703703709,0.12121212121212122,0.0]","[0.0,-0.2727272727272727,0.03125,0.1428571428571429]",-0.02465503246753245,512,16.221925273013767,16227.746368408203,15.484035612011212,0.7378896610025549,0.24596322033418497,0.24314497300656512,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,7.110255062495223,10091.390625,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/fecam/order2/joint_texture_fecam__order-2__seed-053.json
texture-all-4,fecam,texture,2,53,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,2.4170106981621413,1807844237405982,2.444952542664575,44699952,4,9375376734990,0.9610054347826087,0.9208333333333333,0.025252525252525266,0.025252525252525266,-0.025252525252525266,2,0.025252525252525266,0.0,0.0357124636962903,0.0,0.0,0.0378787878787879,0.0757575757575758,0.3333333333333333,"[1.0,0.9666666666666667,0.9565217391304348,0.9208333333333333]","[0.0,0.0757575757575758,0.0]","[0.0,-0.28787878787878796,0.0625,0.1071428571428571]",-0.029558982683982715,512,15.41370306200406,15417.146682739258,14.674234532998526,0.739468529005535,0.24648950966851166,0.24768759901053272,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,5.669000416734586,10091.390625,0.05,
texture-all-4,fecam,texture,2,54,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.395912295482198,1807844237405982,2.395912295482198,44699952,4,9375376734990,0.9163496376811594,0.8291666666666667,0.09666105499438833,0.09666105499438833,-0.09666105499438833,3,0.09666105499438833,0.09090909090909094,0.02118452738804333,0.07407407407407407,0.0824915824915825,0.10795454545454547,0.125,1.0,"[1.0,0.9666666666666667,0.8695652173913043,0.8291666666666667]","[0.07407407407407407,0.09090909090909094,0.125]","[-0.11111111111111116,-0.5606060606060607,0.1875,-0.2142857142857143]",-0.17462572150072153,512,14.973617121999268,14977.170989990234,14.358071703012683,0.615545418986585,0.20518180632886165,0.20640499399451073,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,6.15018341668474,10091.390625,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/fecam/order2/joint_texture_fecam__order-2__seed-054.json
texture-all-4,fecam,texture,2,54,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.395912295482198,1807844237405982,2.4287535870661503,44699952,4,9375376734990,0.972463768115942,0.9416666666666667,0.021324354657687967,0.021324354657687967,-0.021324354657687967,2,0.021324354657687967,0.01851851851851849,0.018662501849961703,0.0,0.009259259259259245,0.03198653198653195,0.045454545454545414,0.6666666666666666,"[1.0,0.9916666666666667,0.9565217391304348,0.9416666666666667]","[0.01851851851851849,0.045454545454545414,0.0]","[-0.11111111111111116,-0.6060606060606061,0.09375,-0.2857142857142857]",-0.22728400072150073,512,14.419265346004977,14420.511627197266,13.749416530990857,0.6698488150141202,0.22328293833804005,0.2346661280025728,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,5.804593399989244,10091.390625,0.1,
texture-all-4,fecam,texture,2,54,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.395912295482198,1807844237405982,2.442354921434746,44699952,4,9375376734990,0.9554800724637682,0.9041666666666667,0.03535353535353536,0.03535353535353536,-0.03535353535353536,2,0.03535353535353536,0.0,0.049997449174806405,0.0,0.0,0.05303030303030304,0.10606060606060608,0.3333333333333333,"[1.0,0.9666666666666667,0.9510869565217391,0.9041666666666667]","[0.0,0.10606060606060608,0.0]","[-0.11111111111111116,-0.5454545454545455,0.0625,-0.2142857142857143]",-0.20208784271284275,512,14.689231766984449,14695.459838867188,13.840013654989889,0.8492181119945599,0.2830727039981866,0.28818809599033557,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,9.198380124992886,10091.390625,0.1,
texture-all-4,fecam,texture,2,55,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.42720682112897,1807844237405982,2.42720682112897,44699952,4,9375376734990,0.7571105072463769,0.5458333333333333,0.2031425364758698,0.2031425364758698,-0.2031425364758698,1,0.2031425364758698,0.25757575757575757,0.14871037417830302,0.0,0.12878787878787878,0.3047138047138047,0.35185185185185186,0.6666666666666666,"[1.0,0.825,0.657608695652174,0.5458333333333333]","[0.35185185185185186,0.25757575757575757,0.0]","[-0.01851851851851849,-0.606060606060606,0.109375,0.46428571428571425]",-0.012729602573352553,512,17.375143008001032,17383.14910888672,16.668580184006714,0.706562823994318,0.23552094133143933,0.2473230949981371,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,7.154926120892924,10091.390625,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/fecam/order2/joint_texture_fecam__order-2__seed-055.json
texture-all-4,fecam,texture,2,55,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.42720682112897,1807844237405982,2.4567138171586835,44699952,4,9375376734990,0.9260869565217391,0.8583333333333333,0.04377104377104376,0.04377104377104376,-0.04377104377104376,2,0.04377104377104376,0.05555555555555558,0.0320308040243105,0.0,0.02777777777777779,0.06565656565656564,0.07575757575757569,0.6666666666666666,"[1.0,0.9166666666666666,0.9293478260869565,0.8583333333333333]","[0.05555555555555558,0.07575757575757569,0.0]","[-0.01851851851851849,-0.7121212121212122,-0.328125,0.25]",-0.20219118265993266,512,15.885196948001976,15893.10073852539,15.238105557000381,0.6470913910015952,0.21569713033386506,0.22154419099388178,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,6.284578337484466,10091.390625,0.1,
texture-all-4,fecam,texture,2,55,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.42720682112897,1807844237405982,2.443668302942495,44699952,4,9375376734990,0.9665307971014493,0.9291666666666667,0.025252525252525266,0.025252525252525266,-0.025252525252525266,2,0.025252525252525266,0.0,0.0357124636962903,0.0,0.0,0.0378787878787879,0.0757575757575758,0.3333333333333333,"[1.0,0.975,0.9619565217391305,0.9291666666666667]","[0.0,0.0757575757575758,0.0]","[-0.01851851851851849,-0.7727272727272727,-0.296875,0.0357142857142857]",-0.2631016263828764,512,15.160930265017669,15166.890533447266,14.470331479999004,0.6905987850186648,0.23019959500622159,0.23775472900888417,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,6.251471283394494,10091.390625,0.1,
texture-all-4,fecam,texture,2,56,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.3948804511398567,1807844237405982,2.3948804511398567,44699952,4,9375376734990,0.8820652173913044,0.725,0.12626262626262627,0.12626262626262627,-0.12626262626262627,2,0.12626262626262627,0.16666666666666663,0.09118924285488783,0.0,0.08333333333333331,0.1893939393939394,0.21212121212121215,0.6666666666666666,"[1.0,0.95,0.8532608695652174,0.725]","[0.16666666666666663,0.21212121212121215,0.0]","[-0.03703703703703709,-0.5,0.1875,0.4821428571428571]",0.033151455026455,512,14.277463950013043,14280.875625610352,13.621834864010452,0.6556290860025911,0.21854302866753036,0.22899144800612703,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,5.927628387568499,10091.390625,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/fecam/order2/joint_texture_fecam__order-2__seed-056.json
texture-all-4,fecam,texture,2,56,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.3948804511398567,1807844237405982,2.4405317462858607,44699952,4,9375376734990,0.973731884057971,0.9416666666666667,0.04769921436588106,0.04769921436588106,-0.04769921436588106,2,0.04769921436588106,0.03703703703703709,0.04395053703524417,0.0,0.018518518518518545,0.07154882154882158,0.10606060606060608,0.6666666666666666,"[1.0,0.975,0.9782608695652174,0.9416666666666667]","[0.03703703703703709,0.10606060606060608,0.0]","[-0.03703703703703709,-0.5303030303030303,0.015625,0.0357142857142857]",-0.12900019540644542,512,14.427096706000157,14432.608993530273,13.817232583998702,0.6098641220014542,0.20328804066715142,0.19058263399347197,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,5.755251312560479,10091.390625,0.1,
texture-all-4,fecam,texture,2,56,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,2.3948804511398567,1807844237405982,2.446629258452869,44699952,4,9375376734990,0.9623641304347826,0.9125,0.030303030303030314,0.030303030303030314,-0.030303030303030314,2,0.030303030303030314,0.0,0.04285495643554835,0.0,0.0,0.04545454545454547,0.09090909090909094,0.3333333333333333,"[1.0,0.975,0.9619565217391305,0.9125]","[0.0,0.09090909090909094,0.0]","[-0.03703703703703709,-0.5,0.0625,0.125]",-0.08738425925925927,512,18.766003737982828,18772.05662536621,18.035122945002513,0.7308807929803152,0.24362693099343838,0.2517617979901843,268217238884.91034,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,6.948315174971261,10091.390625,0.1,
texture-all-4,fecam,texture,3,52,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,2.4247195730732463,1759540869274362,2.452381504235891,44699952,4,9107203081564,0.9658545197740113,0.8916666666666667,0.034109539849438354,0.034109539849438354,-0.034109539849438354,3,0.034109539849438354,0.03508771929824561,0.014082788875134221,0.016393442622950838,0.025740580960598225,0.042967588462682116,0.05084745762711862,1.0,"[1.0,0.9830508474576272,0.9887005649717514,0.8916666666666667]","[0.016393442622950838,0.03508771929824561,0.05084745762711862]","[0.0,0.01754385964912286,-0.05084745762711862,0.3015873015873016]",0.06707092590232647,512,15.661839490974671,15668.89225769043,14.98386283099535,0.677976659979322,0.22599221999310734,0.23818010999821126,268217270707.86212,586513623091454,549743671984358,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,7.047479741595453,10091.390625,0.05,
texture-all-4,fecam,texture,3,52,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,2.4247195730732463,1759540869274362,2.4247195730732463,44699952,4,9107203081564,0.9664901129943503,0.9083333333333333,0.022797105758747122,0.022797105758747122,-0.022797105758747122,3,0.022797105758747122,0.01754385964912275,0.021088123558085464,0.0,0.008771929824561375,0.034195658638120685,0.05084745762711862,0.6666666666666666,"[1.0,0.9745762711864406,0.9830508474576272,0.9083333333333333]","[0.0,0.01754385964912275,0.05084745762711862]","[0.0,0.052631578947368474,-0.05084745762711862,0.23809523809523814]",0.059969839853872,512,14.87590366198856,14881.6572265625,14.108282860994223,0.7676208009943366,0.2558736003314455,0.25834783900063485,268217270707.86212,586513623091454,549743671984358,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,6.409245666691277,10091.390625,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/fecam/order3/joint_texture_fecam__order-3__seed-052.json
texture-all-4,fecam,texture,3,52,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,2.4247195730732463,1759540869274362,2.4379143694785075,44699952,4,9107203081564,0.990625,0.9625,0.02241363341668982,0.02241363341668982,-0.02241363341668982,3,0.02241363341668982,0.016393442622950838,0.021190375325922075,0.0,0.008196721311475419,0.03362045012503473,0.05084745762711862,0.6666666666666666,"[1.0,1.0,1.0,0.9625]","[0.016393442622950838,0.0,0.05084745762711862]","[0.0,0.0,-0.05084745762711862,0.07936507936507942]",0.007129405434490199,512,14.66697354101052,14670.283340454102,14.033956133003812,0.6330174080067081,0.2110058026689027,0.21466179100389127,268217270707.86212,586513623091454,549743671984358,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,5.736898341698786,10091.390625,0.05,
