exp_name,dataset,method,order,seed,lr,task,tasks,task_learning_flops,core_training_flops,learning_auxiliary_flops,cumulative_learning_flops,terminal_epoch_flops,terminal_epoch_samples,terminal_flops_per_sample,summary_file,log_file
spike-all,spike,tagfex,1,71,0.01,10,18,35335389899413321,32647902743490682,2687487155922639,173385520265240184,2277173338711715,1930,1179882558917.987,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-071.log
spike-all,spike,tagfex,1,71,0.01,11,18,40640667190422232,37699565360533636,2941101829888596,214026187455662416,2613055815788651,2091,1249668013289.6465,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-071.log
spike-all,spike,tagfex,1,71,0.01,12,18,44223420170522250,41157652289985186,3065767880537064,258249607626184666,2848172424184012,2150,1324731360085.587,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-071.log
spike-all,spike,tagfex,1,71,0.01,13,18,46657161030980884,43530844453840708,3126316577140176,304906768657165550,3028473403640888,2149,1409247744830.567,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-071.log
spike-all,spike,tagfex,1,71,0.01,14,18,49268289330861431,46072789610787570,3195499720073861,354175057988026981,3217378603098989,2156,1492290632235.1526,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-071.log
spike-all,spike,tagfex,1,71,0.01,15,18,51844582471048084,48588085261630016,3256497209418068,406019640459075065,3398746004382340,2161,1572765388423.1096,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-071.log
spike-all,spike,tagfex,1,71,0.01,16,18,54064403845223392,50755324852708522,3309078992514870,460084044304298457,3570432172138694,2151,1659894082816.687,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-071.log
spike-all,spike,tagfex,1,71,0.01,17,18,56725220161053252,53349240216278244,3375979944775008,516809264465351709,3758512997413284,2159,1740858266518.427,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-071.log
spike-all,spike,tagfex,1,71,0.01,18,18,59110807789920144,55676061949158186,3434745840761958,575920072255271853,3936788340712726,2156,1825968618141.3386,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-071.log
spike-all,spike,tagfex,1,71,0.05,1,18,3243892533415310,3230446341138434,13446192276876,3243892533415310,174968511882598,483,362253647790.058,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,2,18,5910376099888443,5157043827326562,753332272561881,9154268633303753,329591904329705,644,511788671319.4177,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,3,18,8296702464787394,7333825034107556,962877430679838,17450971098091147,478624819292551,804,595304501607.6505,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,4,18,11059242250020810,9876684852559376,1182557397461434,28510213348111957,655062192001686,965,678820924354.0787,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,5,18,14189917379924684,12778716873157972,1411200506766712,42700130728036641,858391335385450,1126,762336887553.6857,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,6,18,17673623781817437,16026096353306846,1647527428510591,60373754509854078,1087767279489323,1286,845853249991.6975,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,7,18,21538356311669996,19644285432782156,1894070878887840,81912110821524074,1344797376533401,1447,929369299608.4319,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,8,18,25769513371891481,23619934220039222,2149579151852259,107681624193415555,1628720102870703,1608,1012885636113.6212,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,9,18,30368506172411308,27954455348127844,2414050824283464,138050130365826863,1939534705906102,1769,1096401755741.1543,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,10,18,35335389899413321,32647902743490682,2687487155922639,173385520265240184,2277173338711715,1930,1179882558917.987,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,11,18,40640667190422232,37699565360533636,2941101829888596,214026187455662416,2613055815788651,2091,1249668013289.6465,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,12,18,44223420170522250,41157652289985186,3065767880537064,258249607626184666,2848172424184012,2150,1324731360085.587,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,13,18,46657161030980884,43530844453840708,3126316577140176,304906768657165550,3028473403640888,2149,1409247744830.567,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,14,18,49268289330861431,46072789610787570,3195499720073861,354175057988026981,3217378603098989,2156,1492290632235.1526,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,15,18,51844582471048084,48588085261630016,3256497209418068,406019640459075065,3398746004382340,2161,1572765388423.1096,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,16,18,54064403845223392,50755324852708522,3309078992514870,460084044304298457,3570432172138694,2151,1659894082816.687,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,17,18,56725220161053252,53349240216278244,3375979944775008,516809264465351709,3758512997413284,2159,1740858266518.427,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.05,18,18,59110807789920144,55676061949158186,3434745840761958,575920072255271853,3936788340712726,2156,1825968618141.3386,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-071.log
spike-all,spike,tagfex,1,71,0.1,1,18,3243892533415310,3230446341138434,13446192276876,3243892533415310,174968511882598,483,362253647790.058,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,2,18,5910376099888443,5157043827326562,753332272561881,9154268633303753,329591904329705,644,511788671319.4177,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,3,18,8296702464787394,7333825034107556,962877430679838,17450971098091147,478624819292551,804,595304501607.6505,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,4,18,11059242250020708,9876684852559274,1182557397461434,28510213348111855,655062192001686,965,678820924354.0787,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,5,18,14189917379924684,12778716873157972,1411200506766712,42700130728036539,858391335385450,1126,762336887553.6857,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,6,18,17673623781817437,16026096353306846,1647527428510591,60373754509853976,1087767279489323,1286,845853249991.6975,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,7,18,21538356311669996,19644285432782156,1894070878887840,81912110821523972,1344797376533401,1447,929369299608.4319,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,8,18,25769513371891481,23619934220039222,2149579151852259,107681624193415453,1628720102870703,1608,1012885636113.6212,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,9,18,30368506172411308,27954455348127844,2414050824283464,138050130365826761,1939534705906102,1769,1096401755741.1543,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,10,18,35335389899413321,32647902743490682,2687487155922639,173385520265240082,2277173338711715,1930,1179882558917.987,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,11,18,40640667190422232,37699565360533636,2941101829888596,214026187455662314,2613055815788651,2091,1249668013289.6465,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,12,18,44223420170522250,41157652289985186,3065767880537064,258249607626184564,2848172424184012,2150,1324731360085.587,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,13,18,46657161030980884,43530844453840708,3126316577140176,304906768657165448,3028473403640888,2149,1409247744830.567,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,14,18,49268289330861431,46072789610787570,3195499720073861,354175057988026879,3217378603098989,2156,1492290632235.1526,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,15,18,51844582471048084,48588085261630016,3256497209418068,406019640459074963,3398746004382340,2161,1572765388423.1096,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,16,18,54064403845223392,50755324852708522,3309078992514870,460084044304298355,3570432172138694,2151,1659894082816.687,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,17,18,56725220161053252,53349240216278244,3375979944775008,516809264465351607,3758512997413284,2159,1740858266518.427,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,1,71,0.1,18,18,59110807789920144,55676061949158186,3434745840761958,575920072255271751,3936788340712726,2156,1825968618141.3386,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/search_spike_tagfex__order-1__lr-01__seed-071__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr01/log/search_spike_tagfex__order-1__lr-01__seed-071.log
spike-all,spike,tagfex,2,63,0.01,1,18,3250608639051466,3237134607659834,13474031391632,3250608639051466,175330764323424,484,362253645296.33057,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-063__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-063.log
spike-all,spike,tagfex,2,63,0.01,2,18,5919608594860968,5165106587659194,754502007201774,9170217233912434,330069392888116,645,511735492849.79224,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-063__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-063.log
spike-all,spike,tagfex,2,63,0.01,3,18,8307021735007104,7342946689025356,964075045981748,17477238968919538,479220123103011,805,595304500749.082,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-063__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-063.log
spike-all,spike,tagfex,2,63,0.01,4,18,11070805525575507,9887022714753698,1183782810821809,28548044494495045,655740999515057,966,678820910471.0735,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-063__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-063.log
spike-all,spike,tagfex,2,63,0.01,5,18,14202519441628732,12790065639524332,1412453802104400,42750563936123777,859153672312836,1127,762336887589.0293,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-063__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-063.log
spike-all,spike,tagfex,2,63,0.01,6,18,17701233619562299,16051144003086378,1650089616475921,60451797555686076,1089458962881845,1288,845853232051.122,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-063__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-063.log
spike-all,spike,tagfex,2,63,0.01,7,18,21553241154929390,19657861304859796,1895379850069594,82005038710615466,1345726743344777,1448,929369297890.0393,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-063__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-063.log
spike-all,spike,tagfex,2,63,0.01,8,18,25785889052404110,23634973128414736,2150915923989374,107790927763019576,1629732976331102,1609,1012885628546.3655,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-063__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-063.log
spike-all,spike,tagfex,2,63,0.01,9,18,30386674764613672,27971259286207588,2415415478406084,138177602527633248,1940631108837860,1770,1096401756405.5707,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/search_spike_tagfex__order-2__lr-001__seed-063__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order2/lr001/log/search_spike_tagfex__order-2__lr-001__seed-063.log
