exp_name,method,dataset,order,seed,backbone,lr,lr_candidates,loss_selection,selection_loss,best_lr,best_loss,total_search_flops,storage_bytes,tasks,selection_loss_eval_flops,average_incremental_accuracy,final_average_accuracy,average_forgetting,mean_final_accuracy_loss,backward_transfer,worst_forgotten_task,forgetting_mean,forgetting_median,forgetting_std,forgetting_min,forgetting_q25,forgetting_q75,forgetting_max,forgetting_positive_fraction,task_end_seen_accuracy_curve,forgetting_per_task,intransigence,intransigence_mean,final_hidden_neurons,training_runtime_s,training_gpu_ms,initial_task_s,incremental_tasks_total_s,mean_incremental_task_s,median_incremental_task_s,terminal_flops_per_sample,overall_learning_flops,core_training_flops,learning_auxiliary_flops,single_sample_forward_flops,model_parameter_bytes,replay_sample_bytes,replay_label_bytes,auxiliary_bytes,persistent_storage_bytes,persistent_storage_mib,inference_latency_ms_per_sample,peak_allocated_gpu_memory_mib
uwave-all,icarl,uwave,2,48,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.11113406758812099,0.05,0.0899820946282533,3400596460115649,44691744,6,0,0.9465496422683932,0.9464285714285714,0.008505111909367247,-0.0111869504754053,0.0111869504754053,1,0.008505111909367247,0.0,0.012952496564407164,0.0,0.0,0.00909090909090915,0.033434650455927084,0.4,"[0.8905775075987842,0.9334811529933481,0.9673321234119783,0.9817905918057663,0.9596879063719116,0.9464285714285714]","[0.033434650455927084,0.0,0.0,0.0,0.00909090909090915]",,,512,399.4592794610653,399472.07421875,35.90157176996581,363.5577076910995,72.7115415382199,78.1836347579956,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.05256353467432616,932.43896484375
uwave-all,icarl,uwave,2,48,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.0899820946282533,0.05,0.0899820946282533,3400596460115649,44691744,6,0,0.9587644240350769,0.9464285714285714,0.010675877314175186,0.007184681200028265,-0.007184681200028265,3,0.010675877314175186,0.015197568389057725,0.008850681501445861,0.0,0.0,0.018181818181818188,0.020000000000000018,0.6,"[0.9665653495440729,0.9556541019955654,0.9637023593466425,0.9696509863429439,0.9505851755526658,0.9464285714285714]","[0.015197568389057725,0.0,0.020000000000000018,0.0,0.018181818181818188]","[0.024316109422492405,0.016393442622950838,-0.010000000000000009,0.01851851851851849,0.054545454545454564,0.07086614173228345]",0.02910661114028329,512,400.25509156205226,400267.84765625,36.01006993895862,364.24502162309363,72.84900432461873,77.7371762819821,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03829650021154001,932.43896484375
uwave-all,icarl,uwave,2,48,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.09908576072658769,0.05,0.0899820946282533,3400596460115649,44691744,6,0,0.9676997491230632,0.9419642857142857,0.00868140370268029,0.004829551850828428,-0.004829551850828428,1,0.00868140370268029,0.009090909090909038,0.008911609891610398,0.0,0.0,0.010000000000000009,0.024316109422492405,0.6,"[0.9787234042553191,0.9711751662971175,0.9745916515426497,0.9787556904400607,0.9609882964889467,0.9419642857142857]","[0.024316109422492405,0.0,0.010000000000000009,0.0,0.009090909090909038]",,,512,398.7693762049312,398781.984375,35.86982944596093,362.89954675897025,72.57990935179404,77.67933788604569,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.037721782194109564,932.43896484375
uwave-all,icarl,uwave,2,50,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.10008496185707252,0.05,0.08914095539396014,3400596460115649,44691744,6,0,0.9686383667820145,0.9285714285714286,0.017528046421663435,0.006184998455664647,-0.006184998455664647,5,0.017528046421663435,0.02127659574468077,0.015092021198430684,0.0,0.0,0.030000000000000027,0.036363636363636376,0.6,"[0.9908814589665653,0.9645232815964523,0.9764065335753176,0.9787556904400607,0.9726918075422627,0.9285714285714286]","[0.02127659574468077,0.0,0.030000000000000027,0.0,0.036363636363636376]",,,512,399.6948791918112,399707.41015625,36.655946664046496,363.0389325277647,72.60778650555294,77.69859063299373,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.036732614976894444,932.43896484375
uwave-all,icarl,uwave,2,50,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.08914095539396014,0.05,0.08914095539396014,3400596460115649,44691744,6,0,0.9720992096737681,0.9464285714285714,0.024022540417378235,0.019775293419520844,-0.019775293419520844,3,0.024022540417378235,0.027355623100303927,0.014518793925817593,0.0,0.016393442622950838,0.036363636363636376,0.040000000000000036,0.8,"[0.9848024316109423,0.9689578713968958,0.9764065335753176,0.9833080424886191,0.9726918075422627,0.9464285714285714]","[0.027355623100303927,0.016393442622950838,0.040000000000000036,0.0,0.036363636363636376]","[0.006079027355623046,0.008196721311475419,0.020000000000000018,0.01851851851851849,0.009090909090909038,0.10236220472440949]",0.027374563500155918,512,395.7729148999788,395785.6328125,36.15296213096008,359.6199527690187,71.92399055380375,76.73693661601283,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03913928568571074,932.43896484375
uwave-all,icarl,uwave,2,50,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.09800870221091355,0.05,0.08914095539396014,3400596460115649,44691744,6,0,0.9683274344901452,0.9386160714285714,0.017052912569480404,0.001589860100498397,-0.001589860100498397,5,0.017052912569480404,0.01851851851851849,0.0071078521684419665,0.008196721311475419,0.010000000000000009,0.021276595744680882,0.027272727272727226,1.0,"[0.9787234042553191,0.9778270509977827,0.9655172413793104,0.9817905918057663,0.9674902470741222,0.9386160714285714]","[0.021276595744680882,0.008196721311475419,0.010000000000000009,0.01851851851851849,0.027272727272727226]",,,512,396.23201217409223,396244.5546875,35.74505429610144,360.4869578779908,72.09739157559815,77.56496539199725,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03883998228307713,932.43896484375
uwave-all,icarl,uwave,2,52,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.10550355761814549,0.05,0.08266288424243762,3400596460115649,44691744,6,0,0.9682468050203933,0.9598214285714286,0.019456379866564722,0.01745637986656472,-0.01745637986656472,1,0.019456379866564722,0.010000000000000009,0.01352584410342433,0.008196721311475419,0.00925925925925919,0.027272727272727337,0.04255319148936165,1.0,"[0.9908814589665653,0.9401330376940134,0.969147005444646,0.9833080424886191,0.9661898569570871,0.9598214285714286]","[0.04255319148936165,0.008196721311475419,0.010000000000000009,0.00925925925925919,0.027272727272727337]",,,512,399.24213207594585,399254.52734375,36.062866269028746,363.1792658069171,72.63585316138342,77.69983552407939,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.045272126044437755,932.43896484375
uwave-all,icarl,uwave,2,52,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.08266288424243762,0.05,0.08266288424243762,3400596460115649,44691744,6,0,0.9837311826080183,0.9642857142857143,0.014204358599196443,0.014204358599196443,-0.014204358599196443,1,0.014204358599196443,0.016393442622950838,0.012264238362471638,0.0,0.0,0.027272727272727337,0.02735562310030404,0.6,"[0.993920972644377,0.991130820399113,0.9872958257713249,0.9878603945371776,0.9778933680104032,0.9642857142857143]","[0.02735562310030404,0.016393442622950838,0.0,0.0,0.027272727272727337]","[-0.05167173252279644,-0.008196721311475419,0.0,0.0092592592592593,0.009090909090909038,0.04724409448818889]",0.0009543015006808949,512,401.0292734982213,401041.703125,36.18575613107532,364.843517367146,72.9687034734292,78.1708230250515,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03816797756631526,932.43896484375
uwave-all,icarl,uwave,2,52,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.09633708453403791,0.05,0.08266288424243762,3400596460115649,44691744,6,0,0.9677193292015264,0.9363839285714286,0.018081373470281735,0.0008026849456915786,-0.0008026849456915786,5,0.018081373470281735,0.01823708206686936,0.01532415283343735,0.0,0.008196721311475419,0.01851851851851849,0.045454545454545414,0.8,"[0.9848024316109423,0.9733924611973392,0.9600725952813067,0.9802731411229135,0.9713914174252276,0.9363839285714286]","[0.01823708206686936,0.008196721311475419,0.0,0.01851851851851849,0.045454545454545414]",,,512,396.9510123691289,396963.5625,35.66571017703973,361.28530219208915,72.25706043841782,77.41508662106935,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.037273942975194325,932.43896484375
uwave-all,icarl,uwave,2,54,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.10513638882934925,0.05,0.08631010096944314,3400596460115649,44691744,6,0,0.9660246492488006,0.9453125,0.02548857351229168,0.023488573512291677,-0.023488573512291677,3,0.02548857351229168,0.032786885245901676,0.0147484650545203,0.0,0.018181818181818188,0.03647416413373861,0.039999999999999925,0.8,"[0.9908814589665653,0.9623059866962306,0.9600725952813067,0.9726858877086495,0.9648894668400521,0.9453125]","[0.03647416413373861,0.032786885245901676,0.039999999999999925,0.0,0.018181818181818188]",,,512,398.81309259997215,398825.578125,36.19867613003589,362.61441646993626,72.52288329398725,78.03091762494296,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03931771542348932,932.43896484375
uwave-all,icarl,uwave,2,54,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.08631010096944314,0.05,0.08631010096944314,3400596460115649,44691744,6,0,0.9717445957257556,0.9575892857142857,0.013897209173804926,0.012257864911509842,-0.012257864911509842,1,0.013897209173804926,0.00909090909090915,0.013717484126158731,0.0,0.0,0.030000000000000027,0.03039513677811545,0.6,"[0.9908814589665653,0.9667405764966741,0.9709618874773139,0.9742033383915023,0.9700910273081924,0.9575892857142857]","[0.03039513677811545,0.0,0.030000000000000027,0.0,0.00909090909090915]","[-0.006079027355623046,0.024590163934426257,0.010000000000000009,0.0,0.027272727272727226,0.047244094488189003]",0.01717132638995324,512,398.30216215201654,398314.6796875,36.12784113595262,362.1743210160639,72.43486420321278,77.66487777500879,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03803927120316075,932.43896484375
uwave-all,icarl,uwave,2,54,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.09784819259229041,0.05,0.08631010096944314,3400596460115649,44691744,6,0,0.964764947587068,0.9520089285714286,0.0036474164133738496,0.0036474164133738496,-0.0036474164133738496,1,0.0036474164133738496,0.0,0.007294832826747699,0.0,0.0,0.0,0.018237082066869248,0.2,"[0.9756838905775076,0.9645232815964523,0.9655172413793104,0.9711684370257967,0.9596879063719116,0.9520089285714286]","[0.018237082066869248,0.0,0.0,0.0,0.0]",,,512,400.1012248059269,400113.96875,36.747213755967095,363.3540110499598,72.67080220999196,77.98647810693365,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03870853366346897,932.43896484375
uwave-all,icarl,uwave,2,56,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.10985808012615836,0.05,0.09305600324041599,3400596460115649,44691744,6,0,0.9676887491213414,0.9341517857142857,0.019319284495426792,0.014279770817615223,-0.014279770817615223,1,0.019319284495426792,0.009090909090909038,0.021550173959590625,0.0,0.008196721311475419,0.01851851851851849,0.06079027355623101,0.8,"[0.9665653495440729,0.975609756097561,0.9764065335753176,0.9833080424886191,0.9700910273081924,0.9341517857142857]","[0.06079027355623101,0.008196721311475419,0.0,0.01851851851851849,0.009090909090909038]",,,512,400.5470055860933,400559.55859375,36.666842664941214,363.8801629211521,72.77603258423042,78.1857361519942,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.04135345976205177,932.43896484375
uwave-all,icarl,uwave,2,56,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.09305600324041599,0.05,0.09305600324041599,3400596460115649,44691744,6,0,0.9760145836127719,0.9430803571428571,0.0296087853806724,0.027969441118377313,-0.027969441118377313,5,0.0296087853806724,0.030000000000000027,0.012409458584744813,0.008196721311475419,0.027355623100303927,0.03703703703703709,0.045454545454545525,1.0,"[0.9908814589665653,0.9778270509977827,0.985480943738657,0.9848254931714719,0.9739921976592978,0.9430803571428571]","[0.027355623100303927,0.008196721311475419,0.030000000000000027,0.03703703703703709,0.045454545454545525]","[0.0,-0.024590163934426257,0.0,0.01851851851851849,0.018181818181818188,0.07874015748031493]",0.015141721707704225,512,400.54961878980976,400562.23828125,36.66940778098069,363.88021100882906,72.77604220176582,77.4562920659082,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.049355004453640765,932.43896484375
uwave-all,icarl,uwave,2,56,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.09404757081776355,0.05,0.09305600324041599,3400596460115649,44691744,6,0,0.9620512416483215,0.9196428571428571,0.028373343278819397,0.014733999016524325,-0.014733999016524325,3,0.028373343278819397,0.02777777777777779,0.010070015906706841,0.016393442622950838,0.018181818181818188,0.03951367781155013,0.040000000000000036,1.0,"[0.9878419452887538,0.9667405764966741,0.9600725952813067,0.9757207890743551,0.9622886866059818,0.9196428571428571]","[0.03951367781155013,0.016393442622950838,0.040000000000000036,0.02777777777777779,0.018181818181818188]",,,512,399.9760398409562,399988.71484375,35.63549542299006,364.34054441796616,72.86810888359324,78.01108195306733,39772994189.45377,1133532153371883,850980551824634,282551601547249,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.04684588969082272,932.43896484375
uwave-all,icarl,uwave,3,48,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.11957540468815683,0.05,0.09914573790052782,3393712582558845,44691744,6,0,0.9604564179789544,0.9464285714285714,0.002941176470588225,-0.06063909528291185,0.06063909528291185,1,0.002941176470588225,0.0,0.00588235294117645,0.0,0.0,0.0,0.014705882352941124,0.2,"[1.0,0.9785867237687366,0.982363315696649,0.9365781710914455,0.9187817258883249,0.9464285714285714]","[0.014705882352941124,0.0,0.0,0.0,0.0]",,,512,395.6337993539637,395646.234375,34.68527318700217,360.9485261669615,72.1897052333923,77.89018793602008,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03899081600268671,928.61669921875
uwave-all,icarl,uwave,3,48,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.09914573790052782,0.05,0.09914573790052782,3393712582558845,44691744,6,0,0.9566385489426055,0.9352678571428571,0.00117647058823529,-0.02196631285376076,0.02196631285376076,1,0.00117647058823529,0.0,0.00235294117647058,0.0,0.0,0.0,0.00588235294117645,0.2,"[0.9970588235294118,0.9721627408993576,0.9805996472663139,0.9321533923303835,0.9225888324873096,0.9352678571428571]","[0.00588235294117645,0.0,0.0,0.0,0.0]","[-0.00588235294117645,0.055118110236220375,0.030000000000000027,0.3063063063063064,0.10909090909090913,0.0]",0.08243882878204324,512,396.5468076718971,396559.3125,34.596576035022736,361.9502316368744,72.39004632737488,77.99352064193226,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03894227237261865,928.61669921875
uwave-all,icarl,uwave,3,48,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.10949356977935716,0.05,0.09914573790052782,3393712582558845,44691744,6,0,0.9536764846203433,0.9207589285714286,0.01655673695506954,0.01655673695506954,-0.01655673695506954,4,0.01655673695506954,0.00909090909090915,0.019153412872276652,0.0,0.007874015748031482,0.01176470588235301,0.05405405405405406,0.8,"[0.9911764705882353,0.987152034261242,0.9735449735449735,0.93952802359882,0.9098984771573604,0.9207589285714286]","[0.01176470588235301,0.007874015748031482,0.0,0.05405405405405406,0.00909090909090915]",,,512,394.61747338308487,394629.8203125,35.099184600054286,359.5182887830306,71.90365775660612,77.33172803500202,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03996911501807127,928.61669921875
uwave-all,icarl,uwave,3,50,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1077678069642473,0.05,0.10574764205328209,3393712582558845,44691744,6,0,0.9528967217390564,0.9441964285714286,0.01564002505178974,-0.03845446313718666,0.03845446313718666,4,0.01564002505178974,0.00588235294117645,0.017801167905641523,0.0,0.0,0.027272727272727226,0.04504504504504503,0.6,"[1.0,0.9336188436830836,0.9559082892416225,0.948377581120944,0.9352791878172588,0.9441964285714286]","[0.00588235294117645,0.0,0.0,0.04504504504504503,0.027272727272727226]",,,512,392.79299525206443,392805.35546875,34.371773315011524,358.4212219370529,71.68424438741059,76.92449029395357,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.04145642417695074,928.61669921875
uwave-all,icarl,uwave,3,50,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.10574764205328209,0.05,0.10574764205328209,3393712582558845,44691744,6,0,0.9621331318240872,0.9397321428571429,0.002406417112299453,-0.008119794138321267,0.008119794138321267,5,0.002406417112299453,0.0,0.003531031875768788,0.0,0.0,0.002941176470588225,0.009090909090909038,0.4,"[0.9970588235294118,0.987152034261242,0.9805996472663139,0.9380530973451328,0.9302030456852792,0.9397321428571429]","[0.002941176470588225,0.0,0.0,0.0,0.009090909090909038]","[0.0,0.03149606299212604,0.040000000000000036,0.2792792792792793,0.10000000000000009,0.0]",0.07512922371190091,512,394.0214278619969,394033.7734375,34.5231857659528,359.4982420960441,71.89964841920883,77.76923427393194,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03673620280356512,928.61669921875
uwave-all,icarl,uwave,3,50,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.10787271764159787,0.05,0.10574764205328209,3393712582558845,44691744,6,0,0.9544208632256205,0.9185267857142857,0.03059791611899072,0.017688825209899804,-0.017688825209899804,4,0.03059791611899072,0.02352941176470591,0.03328272313473129,0.0,0.0,0.03937007874015752,0.09009009009009017,0.6,"[0.9941176470588236,0.9892933618843683,0.982363315696649,0.9424778761061947,0.899746192893401,0.9185267857142857]","[0.02352941176470591,0.03937007874015752,0.0,0.09009009009009017,0.0]",,,512,395.8494632700458,395861.9296875,34.83209343301132,361.0173698370345,72.2034739674069,77.69631241902243,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03813694508737951,928.61669921875
uwave-all,icarl,uwave,3,52,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1163646199817953,0.05,0.09693778540823626,3393712582558845,44691744,6,0,0.9565360547443845,0.9475446428571429,0.0037647058823529365,-0.04493177939403046,0.04493177939403046,3,0.0037647058823529365,0.0,0.004625789000314701,0.0,0.0,0.008823529411764675,0.010000000000000009,0.4,"[0.9970588235294118,0.9807280513918629,0.982363315696649,0.9203539823008849,0.9111675126903553,0.9475446428571429]","[0.008823529411764675,0.0,0.010000000000000009,0.0,0.0]",,,512,394.98289114807267,394995.30859375,34.72950828901958,360.2533828590531,72.05067657181061,77.90100175596308,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.0373114287088226,928.61669921875
uwave-all,icarl,uwave,3,52,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.09693778540823626,0.05,0.09693778540823626,3393712582558845,44691744,6,0,0.9462663363686485,0.9296875,0.006406417112299478,-0.02691005823289285,0.02691005823289285,3,0.006406417112299478,0.002941176470588225,0.007564181992079502,0.0,0.0,0.00909090909090915,0.020000000000000018,0.6,"[0.9911764705882353,0.9571734475374732,0.9629629629629629,0.9203539823008849,0.916243654822335,0.9296875]","[0.002941176470588225,0.0,0.020000000000000018,0.0,0.00909090909090915]","[-0.008823529411764786,0.12598425196850394,0.050000000000000044,0.32432432432432423,0.08181818181818179,0.0]",0.09555053811654086,512,394.11838303506374,394130.765625,34.82245002302807,359.2959330120357,71.85918660240714,77.40487574890722,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03913625005225185,928.61669921875
uwave-all,icarl,uwave,3,52,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1007408574831233,0.05,0.09693778540823626,3393712582558845,44691744,6,0,0.9567076316908718,0.9319196428571429,0.01619116442645856,0.014191164426458559,-0.014191164426458559,4,0.01619116442645856,0.01764705882352946,0.014443318204492166,0.0,0.0,0.027272727272727337,0.036036036036036,0.6,"[0.9911764705882353,0.9764453961456103,0.9735449735449735,0.948377581120944,0.9187817258883249,0.9319196428571429]","[0.01764705882352946,0.0,0.0,0.036036036036036,0.027272727272727337]",,,512,393.7781275450252,393794.6640625,34.478032724000514,359.3000948210247,71.86001896420494,76.9994741739938,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03662529018453954,928.61669921875
uwave-all,icarl,uwave,3,54,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.12583855629502075,0.01,0.10335128224450263,3393712582558845,44691744,6,0,0.9676353617826353,0.9508928571428571,0.005799402080087579,-0.008132214575938513,0.008132214575938513,5,0.005799402080087579,0.002941176470588225,0.006827354289847032,0.0,0.0,0.007874015748031482,0.018181818181818188,0.6,"[0.9970588235294118,0.9892933618843683,0.9876543209876543,0.9469026548672567,0.934010152284264,0.9508928571428571]","[0.002941176470588225,0.007874015748031482,0.0,0.0,0.018181818181818188]",,,512,394.51354160695337,394525.9609375,34.86184700403828,359.6516946029151,71.93033892058301,77.61663501500152,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03889869848145671,928.61669921875
uwave-all,icarl,uwave,3,54,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.11164679936153075,0.01,0.10335128224450263,3393712582558845,44691744,6,0,0.9627188817232094,0.9441964285714286,0.0033395090319592313,-0.009491641373994341,0.009491641373994341,1,0.0033395090319592313,0.0,0.004101053338054448,0.0,0.0,0.007874015748031482,0.008823529411764675,0.4,"[0.9970588235294118,0.9892933618843683,0.9841269841269841,0.9542772861356932,0.9073604060913706,0.9441964285714286]","[0.008823529411764675,0.007874015748031482,0.0,0.0,0.0]",,,512,394.89418356784154,394906.390625,34.384563767001964,360.5096198008396,72.10192396016791,77.75993631896563,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.038103022494137155,928.61669921875
uwave-all,icarl,uwave,3,54,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.10335128224450263,0.01,0.10335128224450263,3393712582558845,44691744,6,0,0.9549510093121499,0.9174107142857143,0.04809755479509999,0.046097554795099985,-0.046097554795099985,4,0.04809755479509999,0.018181818181818188,0.06285170780603075,0.0,0.01176470588235301,0.03937007874015752,0.1711711711711712,0.8,"[0.9911764705882353,0.9807280513918629,0.9770723104056437,0.9572271386430679,0.9060913705583756,0.9174107142857143]","[0.01176470588235301,0.03937007874015752,0.0,0.1711711711711712,0.018181818181818188]","[0.002941176470588225,0.015748031496062964,0.040000000000000036,0.07207207207207211,0.17272727272727273,0.0]",0.05058142546099934,512,397.1093681199709,397121.6484375,34.76089870801661,362.3484694119543,72.46969388239086,77.57833078096155,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.037859177349933555,928.61669921875
uwave-all,icarl,uwave,3,56,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.10568383233971153,0.05,0.10203807635709862,3393712582558845,44691744,6,0,0.9648966802644194,0.9352678571428571,0.02609355879944115,0.009992544399214131,-0.009992544399214131,4,0.02609355879944115,0.010000000000000009,0.028159477055417645,0.0,0.002941176470588225,0.045454545454545525,0.072072072072072,0.8,"[1.0,0.987152034261242,0.9841269841269841,0.9424778761061947,0.9403553299492385,0.9352678571428571]","[0.002941176470588225,0.0,0.010000000000000009,0.072072072072072,0.045454545454545525]",,,512,394.7701750600245,394783.13671875,34.225624623009935,360.54455043701455,72.1089100874029,77.06211257295217,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03743700887883149,928.61669921875
uwave-all,icarl,uwave,3,56,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.10203807635709862,0.05,0.10203807635709862,3393712582558845,44691744,6,0,0.9739000339789864,0.9575892857142857,0.007758346581875975,-0.0033912597173366477,0.0033912597173366477,4,0.007758346581875975,0.0,0.010657474241070277,0.0,0.0,0.0117647058823529,0.027027027027026973,0.4,"[1.0,0.987152034261242,0.9805996472663139,0.967551622418879,0.950507614213198,0.9575892857142857]","[0.0117647058823529,0.0,0.0,0.027027027027026973,0.0]","[-0.002941176470588225,0.03149606299212604,0.06000000000000005,0.10810810810810811,0.08181818181818179,0.0]",0.0464135294079713,512,398.29287432320416,398305.171875,34.71449845598545,363.5783758672187,72.71567517344374,78.40327618306037,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.03909388864745519,928.61669921875
uwave-all,icarl,uwave,3,56,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.10920798558541261,0.05,0.10203807635709862,3393712582558845,44691744,6,0,0.95003374322803,0.9185267857142857,0.009240389069013432,-0.00578499995637558,0.00578499995637558,2,0.009240389069013432,0.0,0.012500728051188044,0.0,0.0,0.014705882352941235,0.03149606299212593,0.4,"[0.9882352941176471,0.9785867237687366,0.9664902998236331,0.9410029498525073,0.9073604060913706,0.9185267857142857]","[0.014705882352941235,0.03149606299212593,0.0,0.0,0.0]",,,512,398.1971871940186,398209.796875,34.86589554895181,363.3312916450668,72.66625832901336,77.66425771208014,39782746795.13565,1131237527519615,849105416629834,282132110889781,1113560584,44691744,24576000,16000,89501520,158785264,151.42942810058594,0.042437716469326654,928.61669921875
