exp_name,dataset,method,order,seed,lr,task,tasks,task_learning_flops,core_training_flops,learning_auxiliary_flops,cumulative_learning_flops,terminal_epoch_flops,terminal_epoch_samples,terminal_flops_per_sample,summary_file,log_file
texture-all,texture,tagfex,2,54,0.05,3,10,5732757989629970,5070460455741152,662297533888818,12079159432480732,330519894095337,402,822188791281.9329,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-054.log
texture-all,texture,tagfex,2,54,0.05,4,10,7598855766517013,6789668072429358,809187694087655,19678015198997745,449804662915319,480,937093047740.2479,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-054.log
texture-all,texture,tagfex,2,54,0.05,5,10,9692530077049712,8732201065330352,960329011719360,29370545276047457,585962603653313,557,1051997493093.9192,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-054.log
texture-all,texture,tagfex,2,54,0.05,6,10,12122900689806986,10996719460438778,1126181229368208,41493445965854443,745650461483704,639,1166902130647.424,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-054.log
texture-all,texture,tagfex,2,54,0.05,7,10,14707405515153570,13418095093792096,1289310421361474,56200851481008013,917773513250534,716,1281806582752.1426,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-054.log
texture-all,texture,tagfex,2,54,0.05,8,10,17667445586880156,16198073336284972,1469372250595184,73868297067888169,1115971995693194,799,1396710883220.518,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-054.log
texture-all,texture,tagfex,2,54,0.05,9,10,20793460447983344,19145177215686268,1648283232297076,94661757515871513,1327198280757250,878,1511615353937.6423,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-054.log
texture-all,texture,tagfex,2,54,0.05,10,10,24242996385779151,22404003257665602,1838993128113549,118904753901650664,1561459176677701,960,1626519975705.9385,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-054.log
texture-all,texture,tagfex,2,54,0.1,1,10,2273018143876562,2263595961840634,9422182035928,2273018143876562,122601982676760,246,498382043401.46344,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-054.log
texture-all,texture,tagfex,2,54,0.1,2,10,4073383298974300,3556828148071874,516555150902426,6346401442850862,227026921121560,321,707248975456.5732,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-054.log
texture-all,texture,tagfex,2,54,0.1,3,10,5732757989630574,5070460455741756,662297533888818,12079159432481436,330519894095337,402,822188791281.9329,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-054.log
texture-all,texture,tagfex,2,54,0.1,4,10,7598855766517013,6789668072429358,809187694087655,19678015198998449,449804662915319,480,937093047740.2479,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-054.log
texture-all,texture,tagfex,2,54,0.1,5,10,9692530077049712,8732201065330352,960329011719360,29370545276048161,585962603653313,557,1051997493093.9192,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-054.log
texture-all,texture,tagfex,2,54,0.1,6,10,12122900689806986,10996719460438778,1126181229368208,41493445965855147,745650461483704,639,1166902130647.424,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-054.log
texture-all,texture,tagfex,2,54,0.1,7,10,14707405515153570,13418095093792096,1289310421361474,56200851481008717,917773513250534,716,1281806582752.1426,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-054.log
texture-all,texture,tagfex,2,54,0.1,8,10,17667445586880156,16198073336284972,1469372250595184,73868297067888873,1115971995693194,799,1396710883220.518,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-054.log
texture-all,texture,tagfex,2,54,0.1,9,10,20793460447983344,19145177215686268,1648283232297076,94661757515872217,1327198280757250,878,1511615353937.6423,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-054.log
texture-all,texture,tagfex,2,54,0.1,10,10,24242996385779151,22404003257665602,1838993128113549,118904753901651368,1561459176677701,960,1626519975705.9385,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-054.log
texture-all,texture,tagfex,2,55,0.01,1,10,2273018143876562,2263595961840634,9422182035928,2273018143876562,122601982676760,246,498382043401.46344,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-055.log
texture-all,texture,tagfex,2,55,0.01,2,10,4073394856192572,3556839705290146,516555150902426,6346413000069134,227026921121560,321,707248975456.5732,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-055.log
texture-all,texture,tagfex,2,55,0.01,3,10,5732550093655438,5070252559766620,662297533888818,12078963093724572,330519894095337,402,822188791281.9329,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-055.log
texture-all,texture,tagfex,2,55,0.01,4,10,7598855766517013,6789668072429358,809187694087655,19677818860241585,449804662915319,480,937093047740.2479,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-055.log
texture-all,texture,tagfex,2,55,0.01,5,10,9692530077049712,8732201065330352,960329011719360,29370348937291297,585962603653313,557,1051997493093.9192,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-055.log
texture-all,texture,tagfex,2,55,0.01,6,10,12122900689806986,10996719460438778,1126181229368208,41493249627098283,745650461483704,639,1166902130647.424,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-055.log
texture-all,texture,tagfex,2,55,0.01,7,10,14707682715040402,13418372293678928,1289310421361474,56200932342138685,917773513250534,716,1281806582752.1426,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-055.log
texture-all,texture,tagfex,2,55,0.01,8,10,17667803624257870,16198431373662686,1469372250595184,73868735966396555,1115971995693194,799,1396710883220.518,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-055.log
texture-all,texture,tagfex,2,55,0.01,9,10,20793460447983344,19145177215686268,1648283232297076,94662196414379899,1327198280757250,878,1511615353937.6423,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-055.log
texture-all,texture,tagfex,2,55,0.01,10,10,24240778889119287,22401785761005738,1838993128113549,118902975303499186,1561459176677701,960,1626519975705.9385,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-055.log
texture-all,texture,tagfex,2,55,0.05,1,10,2273018143876562,2263595961840634,9422182035928,2273018143876562,122601982676760,246,498382043401.46344,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-055.log
texture-all,texture,tagfex,2,55,0.05,2,10,4073394856191238,3556839705288812,516555150902426,6346413000067800,227026921121560,321,707248975456.5732,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-055.log
texture-all,texture,tagfex,2,55,0.05,3,10,5732550093653848,5070252559765030,662297533888818,12078963093721648,330519894095337,402,822188791281.9329,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-055.log
texture-all,texture,tagfex,2,55,0.05,4,10,7598855766517013,6789668072429358,809187694087655,19677818860238661,449804662915319,480,937093047740.2479,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-055.log
texture-all,texture,tagfex,2,55,0.05,5,10,9692530077049712,8732201065330352,960329011719360,29370348937288373,585962603653313,557,1051997493093.9192,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-055.log
texture-all,texture,tagfex,2,55,0.05,6,10,12122900689806986,10996719460438778,1126181229368208,41493249627095359,745650461483704,639,1166902130647.424,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-055.log
texture-all,texture,tagfex,2,55,0.05,7,10,14707682715040402,13418372293678928,1289310421361474,56200932342135761,917773513250534,716,1281806582752.1426,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-055.log
texture-all,texture,tagfex,2,55,0.05,8,10,17667803624257870,16198431373662686,1469372250595184,73868735966393631,1115971995693194,799,1396710883220.518,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-055.log
texture-all,texture,tagfex,2,55,0.05,9,10,20793460447983344,19145177215686268,1648283232297076,94662196414376975,1327198280757250,878,1511615353937.6423,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-055.log
texture-all,texture,tagfex,2,55,0.05,10,10,24240778889119287,22401785761005738,1838993128113549,118902975303496262,1561459176677701,960,1626519975705.9385,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-055.log
texture-all,texture,tagfex,2,55,0.1,1,10,2273018143876562,2263595961840634,9422182035928,2273018143876562,122601982676760,246,498382043401.46344,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-055.log
texture-all,texture,tagfex,2,55,0.1,2,10,4073394856192522,3556839705290096,516555150902426,6346413000069084,227026921121560,321,707248975456.5732,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-055.log
texture-all,texture,tagfex,2,55,0.1,3,10,5732550093643572,5070252559754754,662297533888818,12078963093712656,330519894092711,402,822188791275.4005,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-055.log
texture-all,texture,tagfex,2,55,0.1,4,10,7598855766491931,6789668072404276,809187694087655,19677818860204587,449804662910639,480,937093047730.4979,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-055.log
texture-all,texture,tagfex,2,55,0.1,5,10,9692530077015206,8732201065295846,960329011719360,29370348937219793,585962603649659,557,1051997493087.359,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-055.log
texture-all,texture,tagfex,2,55,0.1,6,10,12122900689794632,10996719460426424,1126181229368208,41493249627014425,745650461482398,639,1166902130645.3804,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-055.log
texture-all,texture,tagfex,2,55,0.1,7,10,14707682715034712,13418372293673238,1289310421361474,56200932342049137,917773513250276,716,1281806582751.7822,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-055.log
texture-all,texture,tagfex,2,55,0.1,8,10,17667803624254904,16198431373659720,1469372250595184,73868735966304041,1115971995693194,799,1396710883220.518,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-055.log
texture-all,texture,tagfex,2,55,0.1,9,10,20793460447980164,19145177215683088,1648283232297076,94662196414284205,1327198280757250,878,1511615353937.6423,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-055.log
texture-all,texture,tagfex,2,55,0.1,10,10,24240778889117429,22401785761003880,1838993128113549,118902975303401634,1561459176677701,960,1626519975705.9385,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-055.log
texture-all,texture,tagfex,2,56,0.01,1,10,2273018143876562,2263595961840634,9422182035928,2273018143876562,122601982676760,246,498382043401.46344,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-056.log
texture-all,texture,tagfex,2,56,0.01,2,10,4073371741755978,3556816590853552,516555150902426,6346389885632540,227026921121560,321,707248975456.5732,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-056.log
texture-all,texture,tagfex,2,56,0.01,3,10,5732757989630574,5070460455741756,662297533888818,12079147875263114,330519894095337,402,822188791281.9329,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-056.log
texture-all,texture,tagfex,2,56,0.01,4,10,7598855766517013,6789668072429358,809187694087655,19678003641780127,449804662915319,480,937093047740.2479,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-056.log
texture-all,texture,tagfex,2,56,0.01,5,10,9692530076971668,8732201065252308,960329011719360,29370533718751795,585962603642417,557,1051997493074.3573,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-056.log
texture-all,texture,tagfex,2,56,0.01,6,10,12122161524140730,10995980294772522,1126181229368208,41492695242892525,745650461471526,639,1166902130628.3662,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-056.log
