exp_name,method,dataset,order,seed,backbone,lr,lr_candidates,loss_selection,selection_loss,best_lr,best_loss,total_search_flops,storage_bytes,tasks,selection_loss_eval_flops,average_incremental_accuracy,final_average_accuracy,average_forgetting,mean_final_accuracy_loss,backward_transfer,worst_forgotten_task,forgetting_mean,forgetting_median,forgetting_std,forgetting_min,forgetting_q25,forgetting_q75,forgetting_max,forgetting_positive_fraction,task_end_seen_accuracy_curve,forgetting_per_task,intransigence,intransigence_mean,final_hidden_neurons,training_runtime_s,training_gpu_ms,initial_task_s,incremental_tasks_total_s,mean_incremental_task_s,median_incremental_task_s,terminal_flops_per_sample,overall_learning_flops,core_training_flops,learning_auxiliary_flops,single_sample_forward_flops,model_parameter_bytes,replay_sample_bytes,replay_label_bytes,auxiliary_bytes,persistent_storage_bytes,persistent_storage_mib,inference_latency_ms_per_sample,peak_allocated_gpu_memory_mib,intransigence_reference_lr,intransigence_reference_file
texture-all,fecam,texture,1,52,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,2.463525747323965,0.01,2.4368567528662743,1725038463466062,44699952,10,2963728815777,0.7588218503157007,0.6291666666666667,0.1155074555074555,0.1155074555074555,-0.1155074555074555,2,0.1155074555074555,0.0,0.14770493098321485,0.0,0.0,0.19047619047619047,0.44000000000000006,0.4444444444444444,"[1.0,0.9120879120879121,0.8888888888888888,0.7441860465116279,0.7310344827586207,0.7239263803680982,0.6629834254143646,0.66,0.6359447004608295,0.6291666666666667]","[0.24242424242424243,0.44000000000000006,0.0,0.19047619047619047,0.0,0.16666666666666663,0.0,0.0,0.0]","[0.0,0.19999999999999996,0.23529411764705888,0.5714285714285714,0.125,0.16666666666666663,0.4444444444444444,0.3157894736842105,0.3529411764705882,0.34782608695652173]",0.27593905372980615,512,21.350382071454078,21355.947067260742,19.709363066824153,1.641019004629925,0.18233544495888054,0.1770907558966428,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,12.837634665387062,10092.015625,0.01,
texture-all,fecam,texture,1,52,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,2.4717191225522526,0.01,2.4368567528662743,1725038463466062,44699952,10,2963728815777,0.7769383248374757,0.7083333333333334,0.05263107263107264,0.05263107263107264,-0.05263107263107264,2,0.05263107263107264,0.0,0.10054637271617126,0.0,0.0,0.047619047619047616,0.32000000000000006,0.3333333333333333,"[1.0,0.8681318681318682,0.8518518518518519,0.7364341085271318,0.7655172413793103,0.7668711656441718,0.6906077348066298,0.695,0.6866359447004609,0.7083333333333334]","[0.10606060606060608,0.32000000000000006,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0]","[0.0,0.43999999999999995,0.23529411764705888,0.5714285714285714,0.0,0.0,0.7222222222222222,0.21052631578947367,0.4117647058823529,0.08695652173913049]",0.26781924547088093,512,14.98849107674323,15003.224533081055,13.8052957248874,1.1831953518558294,0.13146615020620325,0.12856140290386975,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,12.192695978834914,10091.390625,0.01,
texture-all,fecam,texture,1,52,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,2.4368567528662743,0.01,2.4368567528662743,1725038463466062,44699952,10,2963728815777,0.983150115120163,0.9666666666666667,0.038941798941798944,0.038941798941798944,-0.038941798941798944,4,0.038941798941798944,0.0,0.07320671325842441,0.0,0.0,0.0,0.19047619047619047,0.2222222222222222,"[1.0,1.0,1.0,1.0,1.0,0.9693251533742331,0.9723756906077348,0.96,0.9631336405529954,0.9666666666666667]","[0.0,0.16000000000000003,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,-0.05555555555555558,0.0,0.0,0.0,0.0]",-0.005555555555555558,512,14.371707764454186,14381.08805847168,13.24908099300228,1.1226267714519054,0.1247363079391006,0.11850431398488581,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,12.10471261680747,10091.390625,0.01,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all/fecam/order1/joint_texture_fecam__order-1__seed-052.json
texture-all,fecam,texture,1,53,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,2.4001351889077718,0.05,2.356674392502029,1725038463466062,44699952,10,2963728815777,0.5755334253178827,0.5458333333333333,0.07036254356429794,0.07036254356429794,-0.07036254356429794,1,0.07036254356429794,0.05263157894736836,0.08768633234101184,0.0,0.0,0.07999999999999996,0.25757575757575757,0.5555555555555556,"[0.8939393939393939,0.7032967032967034,0.5925925925925926,0.5193798449612403,0.5103448275862069,0.49079754601226994,0.4972375690607735,0.495,0.5069124423963134,0.5458333333333333]","[0.25757575757575757,0.07999999999999996,0.0,0.0,0.1875,0.05555555555555558,0.0,0.05263157894736836,0.0]","[0.10606060606060608,0.64,1.0,-0.38095238095238093,0.4375,0.38888888888888884,0.2777777777777778,0.368421052631579,0.23529411764705888,0.04347826086956519]",0.3116468322923095,512,13.97277395077981,13980.811431884766,12.85572346393019,1.117050486849621,0.124116720761069,0.1167420381680131,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,13.10100483339435,10091.390625,0.05,
texture-all,fecam,texture,1,53,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,2.356674392502029,0.05,2.356674392502029,1725038463466062,44699952,10,2963728815777,0.9454987526522729,0.925,0.03533950617283951,0.03533950617283951,-0.03533950617283951,2,0.03533950617283951,0.0,0.06302798627437478,0.0,0.0,0.05555555555555558,0.20000000000000007,0.3333333333333333,"[1.0,0.978021978021978,0.9259259259259259,0.937984496124031,0.9448275862068966,0.9386503067484663,0.9337016574585635,0.94,0.9308755760368663,0.925]","[0.0,0.20000000000000007,0.0,0.0,0.0625,0.0,0.05555555555555558,0.0,0.0]","[0.0,0.07999999999999996,0.23529411764705888,-1.0,0.0,0.0,0.0,0.0,0.05882352941176472,0.13043478260869568]",-0.04954475703324808,512,14.045154587831348,14050.550338745117,12.955859143985435,1.0892954438459128,0.12103282709399031,0.11745248595252633,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,11.495397153582113,10091.390625,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all/fecam/order1/joint_texture_fecam__order-1__seed-053.json
texture-all,fecam,texture,1,53,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,2.4197072611226664,0.05,2.356674392502029,1725038463466062,44699952,10,2963728815777,0.9974565207198852,0.9958333333333333,0.004444444444444449,0.004444444444444449,-0.004444444444444449,2,0.004444444444444449,0.0,0.01257078722109419,0.0,0.0,0.0,0.040000000000000036,0.1111111111111111,"[1.0,1.0,1.0,1.0,1.0,0.9938650306748467,0.994475138121547,0.995,0.9953917050691244,0.9958333333333333]","[0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,-1.0,0.0,-0.05555555555555558,0.0,0.0,0.0,0.0]",-0.10555555555555556,512,14.003734241006896,14006.681495666504,12.962900953134522,1.040833287872374,0.11564814309693044,0.11534324707463384,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,11.16407832984502,10091.390625,0.05,
texture-all,fecam,texture,1,54,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,2.0710110354733158,0.1,2.0710110354733158,1725038463466062,44699952,10,2963728815777,0.6819524763794458,0.5875,0.24247649352138514,0.24247649352138514,-0.24247649352138514,5,0.24247649352138514,0.052631578947368474,0.35072844871340814,0.0,0.0,0.33333333333333337,0.9375,0.5555555555555556,"[1.0,0.9230769230769231,0.7962962962962963,0.6589147286821705,0.6482758620689655,0.5766871165644172,0.5303867403314917,0.55,0.5483870967741935,0.5875]","[0.33333333333333337,0.8,0.05882352941176472,0.0,0.9375,0.0,0.0,0.052631578947368474,0.0]","[-0.5303030303030303,-0.88,0.05882352941176472,-0.7142857142857143,0.0,-0.38888888888888895,-0.11111111111111116,0.21052631578947367,0.4117647058823529,0.0]",-0.19434741935051533,512,14.030894670635462,14040.140899658203,12.818733190186322,1.21216148044914,0.13468460893879333,0.12867940706200898,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,13.600808474196432,10091.390625,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all/fecam/order1/joint_texture_fecam__order-1__seed-054.json
texture-all,fecam,texture,1,54,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,2.2992712243810876,0.1,2.0710110354733158,1725038463466062,44699952,10,2963728815777,0.9237612103294894,0.9125,0.022222222222222216,0.022222222222222216,-0.022222222222222216,2,0.022222222222222216,0.0,0.06285393610547087,0.0,0.0,0.0,0.19999999999999996,0.1111111111111111,"[1.0,0.9340659340659341,0.8981481481481481,0.9069767441860465,0.9172413793103448,0.9141104294478528,0.9171270718232044,0.925,0.9124423963133641,0.9125]","[0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.5303030303030303,-0.76,-0.23529411764705876,-0.9523809523809523,0.0,-0.5,-0.5555555555555556,0.0,0.11764705882352944,0.08695652173913049]",-0.3328930075323937,512,13.775023259688169,13780.063888549805,12.685761031927541,1.0892622277606279,0.12102913641784754,0.11596319498494267,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,11.716174408017347,10091.390625,0.1,
texture-all,fecam,texture,1,54,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,2.363822243430398,0.1,2.0710110354733158,1725038463466062,44699952,10,2963728815777,0.9828728740997867,0.9708333333333333,0.01862433862433863,0.01862433862433863,-0.01862433862433863,2,0.01862433862433863,0.0,0.038795446172340674,0.0,0.0,0.0,0.12,0.2222222222222222,"[1.0,1.0,0.9814814814814815,0.9844961240310077,0.9862068965517241,0.9754601226993865,0.9779005524861878,0.98,0.9723502304147466,0.9708333333333333]","[0.0,0.12,0.0,0.04761904761904767,0.0,0.0,0.0,0.0,0.0]","[-0.5303030303030303,-1.0,-0.3529411764705882,-1.0,0.0,-0.5555555555555556,-0.5555555555555556,0.0,0.0,0.04347826086956519]",-0.39508770570151647,512,21.950040819006972,21960.38656616211,18.714364642015425,3.2356761769915465,0.35951957522128297,0.26447058498160914,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,13.37905277093038,10092.015625,0.1,
texture-all,fecam,texture,1,55,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,2.464003525771104,0.05,2.1545961057984986,1725038463466062,44699952,10,2963728815777,0.6448939464079523,0.6125,0.0546288279621613,0.0546288279621613,-0.0546288279621613,6,0.0546288279621613,0.0,0.08127413240558329,0.0,0.0,0.047619047619047616,0.2222222222222222,0.4444444444444444,"[0.9696969696969697,0.7362637362637363,0.6388888888888888,0.5658914728682171,0.5862068965517241,0.6012269938650306,0.5580110497237569,0.595,0.5852534562211982,0.6125]","[0.18181818181818188,0.03999999999999998,0.0,0.047619047619047616,0.0,0.2222222222222222,0.0,0.0,0.0]","[-0.12121212121212122,0.76,0.8823529411764706,0.7619047619047619,0.25,0.16666666666666663,0.6666666666666667,0.0,0.05882352941176472,0.13043478260869568]",0.3555637227222905,512,14.44669434701791,14454.20352935791,13.339637355005834,1.107056992012076,0.12300633244578624,0.12010845600161701,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,12.104356829392296,10091.390625,0.05,
texture-all,fecam,texture,1,55,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,2.1545961057984986,0.05,2.1545961057984986,1725038463466062,44699952,10,2963728815777,0.8222387431432454,0.8166666666666667,0.02204585537918872,0.02204585537918872,-0.02204585537918872,4,0.02204585537918872,0.0,0.046092184639760087,0.0,0.0,0.0,0.1428571428571429,0.2222222222222222,"[1.0,0.8571428571428571,0.7592592592592593,0.7829457364341085,0.7931034482758621,0.7975460122699386,0.7900552486187845,0.81,0.815668202764977,0.8166666666666667]","[0.0,0.0,0.0,0.1428571428571429,0.0,0.05555555555555558,0.0,0.0,0.0]","[-0.1515151515151515,0.52,0.7647058823529411,0.09523809523809523,0.125,0.05555555555555558,0.2777777777777778,0.0,0.05882352941176472,0.13043478260869568]",0.18760204714296785,512,13.906498823023867,13915.549415588379,12.85789033799665,1.0486084850272164,0.11651205389191294,0.11703806501463987,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,11.891792978955587,10091.390625,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all/fecam/order1/joint_texture_fecam__order-1__seed-055.json
texture-all,fecam,texture,1,55,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,2.375426453429383,0.05,2.1545961057984986,1725038463466062,44699952,10,2963728815777,1.0,1.0,0.0,0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.1515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.015151515151515148,512,13.533773083006963,13540.916793823242,12.499432184005855,1.0343408990011085,0.11492676655567872,0.10744640699704178,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,11.82533491664799,10091.390625,0.05,
texture-all,fecam,texture,1,56,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,2.4472297569373986,0.01,2.408548132165686,1725038463466062,44699952,10,2963728815777,0.7820302039688969,0.7458333333333333,0.045409652076318745,0.045409652076318745,-0.045409652076318745,1,0.045409652076318745,0.0,0.08282016755721079,0.0,0.0,0.040000000000000036,0.25757575757575757,0.3333333333333333,"[0.9545454545454546,0.8901098901098901,0.75,0.7829457364341085,0.7862068965517242,0.7239263803680982,0.7182320441988951,0.745,0.7235023041474654,0.7458333333333333]","[0.25757575757575757,0.040000000000000036,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0]","[0.045454545454545414,0.19999999999999996,0.29411764705882354,0.0,0.1875,0.0,0.0,0.0,0.11764705882352944,0.04347826086956519]",0.08881975122064635,512,13.13716216001194,13140.911804199219,12.12830595599371,1.0088562040182296,0.11209513377980329,0.10646316799102351,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,14.122257812293052,10091.390625,0.01,
texture-all,fecam,texture,1,56,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,2.463036673409598,0.01,2.408548132165686,1725038463466062,44699952,10,2963728815777,0.8233905720725732,0.7458333333333333,0.09138806612490823,0.09138806612490823,-0.09138806612490823,4,0.09138806612490823,0.0,0.11494144351673677,0.0,0.0,0.1515151515151515,0.2857142857142857,0.4444444444444444,"[1.0,0.8901098901098901,0.8796296296296297,0.7906976744186046,0.8,0.8220858895705522,0.7790055248618785,0.78,0.7465437788018433,0.7458333333333333]","[0.1515151515151515,0.27999999999999997,0.0,0.2857142857142857,0.0,0.0,0.0,0.10526315789473684,0.0]","[0.0,0.4,-0.5294117647058822,0.19047619047619047,0.125,-0.5,0.2222222222222222,0.10526315789473684,0.3529411764705882,0.17391304347826086]",0.05404040258361163,512,13.393863832985517,13396.404975891113,12.434654748998582,0.9592090839869343,0.10657878710965936,0.10492436398635618,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,11.102527033532775,10091.390625,0.01,
texture-all,fecam,texture,1,56,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,2.408548132165686,0.01,2.408548132165686,1725038463466062,44699952,10,2963728815777,0.9931580491202618,0.9833333333333333,0.01777777777777778,0.01777777777777778,-0.01777777777777778,2,0.01777777777777778,0.0,0.050283148884376724,0.0,0.0,0.0,0.16000000000000003,0.1111111111111111,"[1.0,1.0,1.0,1.0,1.0,0.9877300613496932,0.988950276243094,0.99,0.9815668202764977,0.9833333333333333]","[0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,-0.7058823529411764,0.0,0.0,-0.5,0.0,0.0,-0.05882352941176472,0.0]",-0.1264705882352941,512,14.214353540999582,14218.070053100586,13.111281246005092,1.1030722949944902,0.12256358833272113,0.11971215400262736,498029486640.0499,575012821155354,538242870048258,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,11.379336533233678,10091.390625,0.01,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all/fecam/order1/joint_texture_fecam__order-1__seed-056.json
texture-all,fecam,texture,2,52,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,2.4020136391244282,0.1,2.4020136391244282,1807844237405982,44699952,10,3155277370327,0.9110214145621349,0.8041666666666667,0.050526076084174226,0.050526076084174226,-0.050526076084174226,4,0.050526076084174226,0.040000000000000036,0.05476577854653133,0.0,0.0,0.10526315789473684,0.13636363636363635,0.5555555555555556,"[1.0,1.0,1.0,0.925,0.9300699300699301,0.9316770186335404,0.8641304347826086,0.8308457711442786,0.8243243243243243,0.8041666666666667]","[0.12962962962962965,0.040000000000000036,0.10526315789473684,0.13636363636363635,0.0,0.0,0.04347826086956519,0.0,0.0]","[-0.14814814814814814,0.0,0.0,0.31818181818181823,0.04347826086956519,0.0,0.4782608695652174,-0.4705882352941177,-0.1428571428571428,0.4444444444444444]",0.05227718667616366,512,14.604302215040661,14611.542984008789,13.463368174998323,1.140934040042339,0.1267704488935932,0.12220095499651507,498029437199.58575,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,13.638930762560145,10091.390625,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all/fecam/order2/joint_texture_fecam__order-2__seed-052.json
texture-all,fecam,texture,2,52,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,2.439107383169779,0.1,2.4020136391244282,1807844237405982,44699952,10,3155277370327,0.918303714632742,0.8708333333333333,0.02947368421052632,0.02947368421052632,-0.02947368421052632,2,0.02947368421052632,0.0,0.056629448426195134,0.0,0.0,0.0,0.16000000000000003,0.2222222222222222,"[1.0,0.8987341772151899,0.9183673469387755,0.9333333333333333,0.9300699300699301,0.9130434782608695,0.9239130434782609,0.9253731343283582,0.8693693693693694,0.8708333333333333]","[0.0,0.16000000000000003,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.14814814814814814,0.31999999999999995,0.0,0.0,0.0,0.05555555555555558,0.0,-0.7058823529411764,0.4761904761904762,0.05555555555555558]",0.005327108621226278,512,14.569721840060083,14589.982727050781,13.158737312012818,1.4109845280472655,0.15677605867191838,0.15911182999843732,498029437199.58575,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,14.136713687306232,10091.390625,0.1,
texture-all,fecam,texture,2,52,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,2.4486783655678352,0.1,2.4020136391244282,1807844237405982,44699952,10,3155277370327,0.9520194891853185,0.8958333333333334,0.013333333333333332,0.013333333333333332,-0.013333333333333332,2,0.013333333333333332,0.0,0.03771236166328253,0.0,0.0,0.0,0.12,0.1111111111111111,"[1.0,0.9620253164556962,0.9693877551020408,0.9666666666666667,0.972027972027972,0.9565217391304348,0.9510869565217391,0.9502487562189055,0.8963963963963963,0.8958333333333334]","[0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.14814814814814814,0.12,0.0,0.045454545454545414,0.0,0.11111111111111116,0.08695652173913049,-0.7058823529411764,0.4285714285714286,0.0]",-0.006193689421310889,512,16.101912510028342,16112.276641845703,14.946098765998613,1.1558137440297287,0.12842374933663653,0.1254579560190905,498029437199.58575,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,12.659893233770466,10091.390625,0.1,
texture-all,fecam,texture,2,53,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,2.4392175441834985,0.05,2.411146582626715,1807844237405982,44699952,10,3155277370327,0.8405164439254362,0.6625,0.08504223521767382,0.08504223521767382,-0.08504223521767382,2,0.08504223521767382,0.0,0.12108085346134355,0.0,0.0,0.2222222222222222,0.28,0.3333333333333333,"[1.0,0.9620253164556962,0.9489795918367347,0.9166666666666666,0.8881118881118881,0.8571428571428571,0.7771739130434783,0.7213930348258707,0.6711711711711712,0.6625]","[0.2222222222222222,0.28,0.26315789473684215,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,-0.07999999999999996,0.10526315789473684,0.13636363636363635,0.26086956521739135,0.2222222222222222,-0.2173913043478261,0.2941176470588235,0.8095238095238095,0.2222222222222222]",0.1753190956155016,512,15.316141176066594,15319.74496459961,14.201151927001774,1.1149892490648199,0.12388769434053554,0.12175206001847982,498029437199.58575,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,13.100480041612172,10091.390625,0.05,
texture-all,fecam,texture,2,53,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,2.411146582626715,0.05,2.411146582626715,1807844237405982,44699952,10,3155277370327,0.9468921926201215,0.8958333333333334,0.03967078189300413,0.03967078189300413,-0.03967078189300413,2,0.03967078189300413,0.0,0.0997818752682638,0.0,0.0,0.0,0.32000000000000006,0.2222222222222222,"[1.0,0.9367088607594937,0.9489795918367347,0.9583333333333334,0.958041958041958,0.9503105590062112,0.9565217391304348,0.945273631840796,0.918918918918919,0.8958333333333334]","[0.03703703703703709,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.04347826086956519,0.05555555555555558,-0.6086956521739131,-0.17647058823529416,0.33333333333333337,0.0]",-0.03527990906507531,512,14.839577941049356,14845.027122497559,13.701580522989389,1.1379974180599675,0.1264441575622186,0.12165330900461413,498029437199.58575,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,12.138687745876572,10091.390625,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all/fecam/order2/joint_texture_fecam__order-2__seed-053.json
texture-all,fecam,texture,2,53,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,2.446338932688643,0.05,2.411146582626715,1807844237405982,44699952,10,3155277370327,0.963873234249902,0.9208333333333333,0.038095238095238106,0.038095238095238106,-0.038095238095238106,2,0.038095238095238106,0.0,0.07253117243679916,0.0,0.0,0.0,0.20000000000000007,0.2222222222222222,"[1.0,0.9746835443037974,0.9795918367346939,0.9666666666666667,0.972027972027972,0.9627329192546584,0.9565217391304348,0.9552238805970149,0.9504504504504504,0.9208333333333333]","[0.0,0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429]","[0.0,-0.12,0.0,0.09090909090909094,0.0,0.11111111111111116,-0.5217391304347825,-0.17647058823529416,0.09523809523809523,0.0]",-0.05209514214117793,512,14.580707102984888,14583.891235351562,13.47746298002312,1.1032441229617689,0.12258268032908542,0.11976190900895745,498029437199.58575,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,11.657780716996058,10091.390625,0.05,
texture-all,fecam,texture,2,54,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,2.3971505514005336,0.1,2.3971505514005336,1807844237405982,44699952,10,3155277370327,0.9129474027662526,0.8291666666666667,0.08967233875446436,0.08967233875446436,-0.08967233875446436,7,0.08967233875446436,0.04761904761904767,0.11133758565044916,0.0,0.0,0.07407407407407407,0.30434782608695654,0.6666666666666666,"[1.0,0.9873417721518988,0.9897959183673469,0.9666666666666667,0.9370629370629371,0.9006211180124224,0.8695652173913043,0.8159203980099502,0.8333333333333334,0.8291666666666667]","[0.07407407407407407,0.2799999999999999,0.0,0.045454545454545414,0.0,0.05555555555555558,0.30434782608695654,0.0,0.04761904761904767]","[-0.11111111111111116,-0.2799999999999999,0.0,0.0,0.21739130434782605,-0.5,-0.782608695652174,0.2941176470588235,-0.1428571428571429,0.05555555555555558]",-0.12495124426582228,512,14.470869688986568,14475.040199279785,13.381137638993096,1.0897320499934722,0.12108133888816358,0.11676919198362157,498029437199.58575,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,12.915219179194537,10091.390625,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all/fecam/order2/joint_texture_fecam__order-2__seed-054.json
texture-all,fecam,texture,2,54,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,2.427189710663586,0.1,2.3971505514005336,1807844237405982,44699952,10,3155277370327,0.974583808191855,0.9416666666666667,0.031263962375073485,0.031263962375073485,-0.031263962375073485,9,0.031263962375073485,0.0,0.054113235906976434,0.0,0.0,0.01851851851851849,0.1428571428571429,0.3333333333333333,"[1.0,1.0,1.0,0.9916666666666667,0.986013986013986,0.9503105590062112,0.9565217391304348,0.9601990049751243,0.9594594594594594,0.9416666666666667]","[0.01851851851851849,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429]","[-0.11111111111111116,-0.31999999999999995,0.0,0.0,0.04347826086956519,-0.3333333333333333,-1.0,0.0,-0.1428571428571429,0.0]",-0.18638233264320223,512,15.57706363897887,15582.3208694458,14.411218380002538,1.1658452589763328,0.12953836210848144,0.12470045298687182,498029437199.58575,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,11.276562079001451,10091.390625,0.1,
texture-all,fecam,texture,2,54,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,2.445865165896532,0.1,2.3971505514005336,1807844237405982,44699952,10,3155277370327,0.9587426570703309,0.9041666666666667,0.0364021164021164,0.0364021164021164,-0.0364021164021164,2,0.0364021164021164,0.0,0.08739536409594557,0.0,0.0,0.0,0.28,0.2222222222222222,"[1.0,0.9746835443037974,0.9795918367346939,0.9666666666666667,0.972027972027972,0.9565217391304348,0.9510869565217391,0.9502487562189055,0.9324324324324325,0.9041666666666667]","[0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904756]","[-0.11111111111111116,-0.24,0.0,0.09090909090909094,0.0,-0.5,-0.9130434782608695,0.05882352941176472,0.09523809523809523,0.0]",-0.15191838738130298,512,14.544804650970036,14548.019844055176,13.412992403988028,1.1318122469820082,0.12575691633133423,0.12502226899960078,498029437199.58575,602614745801994,565844794694898,36769951107096,52266431496,44699952,0,0,57321388,102021340,97.29513168334961,11.292243691787007,10091.390625,0.1,
