exp_name,method,dataset,order,seed,backbone,best_lr,tasks,final_epoch_train_loss,training_runtime_s,training_gpu_ms,terminal_flops_per_sample,overall_learning_flops,core_training_flops,learning_auxiliary_flops,single_sample_forward_flops,model_parameter_bytes,model_buffer_bytes,optimizer_state_bytes,persistent_storage_bytes,persistent_storage_mib,inference_latency_ms_per_sample,peak_allocated_gpu_memory_mib,task_1_acc,task_2_acc,task_3_acc,task_4_acc
texture-all-4,er_ace,texture,2,54,resnet18_cifar,0.01,4,0.022191523853689433,92.82792068901472,93578.90625,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.401909645794755,10092.720703125,1.0,0.6212121212121212,1.0,0.017857142857142856
texture-all-4,er_ace,texture,2,55,resnet18_cifar,0.01,4,0.01087791978692015,92.9906407649978,93748.359375,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4010978375542133,10092.720703125,1.0,0.9848484848484849,0.71875,1.0
texture-all-4,er_ace,texture,2,56,resnet18_cifar,0.01,4,0.00964565301934878,94.31107339997834,95076.1171875,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4031870124284372,10092.720703125,1.0,1.0,1.0,1.0
texture-all-4,er_ace,texture,3,52,resnet18_cifar,0.01,4,0.010906659966955582,94.07389663999493,94842.453125,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4064744124965121,10093.5302734375,0.9180327868852459,1.0,0.3898305084745763,0.9841269841269841
texture-all-4,er_ace,texture,3,53,resnet18_cifar,0.05,4,0.0007573828896662841,94.04539108400058,94809.421875,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.407054887424844,10093.5302734375,1.0,0.8947368421052632,0.6101694915254238,1.0
texture-all-4,er_ace,texture,3,54,resnet18_cifar,0.01,4,0.008300200135757526,94.15893558999232,94926.0703125,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.403788066735918,10093.5302734375,1.0,1.0,1.0,1.0
texture-all-4,er_ace,texture,3,55,resnet18_cifar,0.05,4,0.005624349163069079,93.99056418599503,94755.359375,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.40694552086885477,10093.5302734375,1.0,0.3684210526315789,1.0,0.8412698412698413
texture-all-4,er_ace,texture,3,56,resnet18_cifar,0.05,4,0.002880807457646976,94.18890769999416,94951.8203125,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.40295365415659035,10093.5302734375,0.6557377049180327,1.0,1.0,1.0
texture-all-4,fecam,texture,1,52,resnet18_cifar,0.01,4,0.011491992138326168,144.2647966400109,145322.984375,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.7096259292059889,10091.388671875,1.0,1.0,1.0,1.0
texture-all-4,fecam,texture,1,53,resnet18_cifar,0.05,4,0.002281527496719112,141.39943156400113,142354.578125,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.5797747791196647,10091.388671875,1.0,0.3968253968253968,0.7307692307692307,1.0
