exp_name,method,dataset,order,seed,backbone,best_lr,tasks,final_epoch_train_loss,training_runtime_s,training_gpu_ms,terminal_flops_per_sample,overall_learning_flops,core_training_flops,learning_auxiliary_flops,single_sample_forward_flops,model_parameter_bytes,model_buffer_bytes,optimizer_state_bytes,persistent_storage_bytes,persistent_storage_mib,inference_latency_ms_per_sample,peak_allocated_gpu_memory_mib,task_1_acc,task_2_acc,task_3_acc,task_4_acc,task_5_acc,task_6_acc,task_7_acc,task_8_acc,task_9_acc,task_10_acc,task_11_acc,task_12_acc,task_13_acc,task_14_acc,task_15_acc,task_16_acc,task_17_acc,task_18_acc
spike-all,fecam,spike,1,69,resnet18_cifar,0.1,18,0.20456342111651518,1377.1423378099971,1384345.25,1504668889172.6165,55674419703973566,55674419703973566,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.37152192188924266,7506.158203125,0.8803418803418803,1.0,0.9,0.9230769230769231,0.9743589743589743,1.0,0.9743589743589743,1.0,0.7692307692307693,1.0,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.9487179487179487,0.6666666666666666,0.9210526315789473,0.9230769230769231,0.8461538461538461
spike-all,fecam,spike,1,71,resnet18_cifar,0.1,18,0.22500129113029937,1392.508657440987,1399810.875,1504668889172.6165,55674419703973566,55674419703973566,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.353956756708716,7506.158203125,0.8717948717948718,0.9487179487179487,0.925,1.0,0.9230769230769231,0.775,0.9230769230769231,1.0,0.8205128205128205,0.9230769230769231,0.8461538461538461,0.5897435897435898,0.9743589743589743,0.9230769230769231,0.6410256410256411,0.8947368421052632,0.9487179487179487,0.9487179487179487
spike-all,fecam,spike,2,63,resnet18_cifar,0.1,18,0.19455569645065296,1363.4380178659922,1370419.5,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.39547918438264523,7506.890625,0.9655172413793104,1.0,0.975,1.0,0.9230769230769231,0.7692307692307693,1.0,0.9487179487179487,0.9743589743589743,0.8974358974358975,0.8717948717948718,0.7692307692307693,0.7692307692307693,0.8205128205128205,0.7948717948717948,0.8717948717948718,0.9743589743589743,0.9230769230769231
spike-all,fecam,spike,2,65,resnet18_cifar,0.1,18,0.22779057661210872,1352.332534682002,1359292.125,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.4063042138375833,7506.890625,0.9224137931034483,0.9487179487179487,1.0,1.0,0.8974358974358975,0.9230769230769231,0.95,1.0,0.7435897435897436,0.8974358974358975,0.8717948717948718,0.8717948717948718,0.6666666666666666,0.9743589743589743,0.9743589743589743,0.8205128205128205,0.5128205128205128,0.6923076923076923
spike-all,fecam,spike,2,67,resnet18_cifar,0.1,18,0.24214603423924133,1329.4918219089996,1336617.0,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.35448515748853465,7506.890625,0.9224137931034483,0.8461538461538461,1.0,1.0,1.0,0.9743589743589743,0.95,0.9743589743589743,0.8717948717948718,0.9487179487179487,0.9743589743589743,0.6153846153846154,0.9487179487179487,0.8974358974358975,0.9230769230769231,0.7948717948717948,0.9743589743589743,0.5897435897435898
spike-all,fecam,spike,2,69,resnet18_cifar,0.1,18,0.209595664238552,1350.3130025970058,1357533.125,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.3875690063942154,7506.890625,0.9396551724137931,0.9743589743589743,1.0,1.0,1.0,0.7692307692307693,0.975,1.0,0.8974358974358975,0.8717948717948718,0.9487179487179487,0.8461538461538461,1.0,0.9230769230769231,0.8461538461538461,0.7692307692307693,1.0,0.717948717948718
spike-all,fecam,spike,2,71,resnet18_cifar,0.1,18,0.20695629812205346,1325.7700745659968,1332452.0,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.35310981946542863,7506.890625,0.9396551724137931,0.8461538461538461,1.0,0.6153846153846154,0.5897435897435898,0.8461538461538461,0.8,0.9487179487179487,0.9743589743589743,0.8717948717948718,0.8461538461538461,0.4358974358974359,0.9743589743589743,0.9487179487179487,1.0,0.9743589743589743,0.9743589743589743,0.9487179487179487
spike-all,fecam,spike,3,63,resnet18_cifar,0.1,18,0.20318722229597916,1522.1892281000073,1529105.5,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.38440438027431945,7505.384765625,0.7094017094017094,0.2564102564102564,0.8974358974358975,0.9743589743589743,0.7435897435897436,0.9743589743589743,0.5641025641025641,0.9743589743589743,0.717948717948718,0.9473684210526315,1.0,1.0,0.8974358974358975,0.5641025641025641,0.8717948717948718,1.0,1.0,0.9743589743589743
spike-all,fecam,spike,3,65,resnet18_cifar,0.1,18,0.2797442268940113,1327.3743083639965,1334399.75,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.35268388347199847,7505.384765625,0.9829059829059829,0.4358974358974359,0.7692307692307693,0.9487179487179487,0.9487179487179487,0.8717948717948718,0.7948717948717948,0.7692307692307693,0.6410256410256411,0.7894736842105263,1.0,0.25,0.7692307692307693,0.8974358974358975,0.8205128205128205,1.0,1.0,0.8974358974358975
spike-all,fecam,spike,3,67,resnet18_cifar,0.1,18,0.23946798170397984,1319.790451522993,1326571.625,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.3525930243271055,7505.384765625,0.9572649572649573,0.20512820512820512,0.8461538461538461,0.9743589743589743,0.8205128205128205,0.8974358974358975,0.9230769230769231,0.7692307692307693,0.7435897435897436,0.9736842105263158,0.95,0.9,0.9487179487179487,0.9230769230769231,0.9230769230769231,0.8974358974358975,1.0,0.717948717948718
spike-all,fecam,spike,3,69,resnet18_cifar,0.1,18,0.18431113709867203,1343.758681194995,1350666.875,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.35337994877793366,7505.384765625,0.9487179487179487,0.23076923076923078,0.8205128205128205,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.6666666666666666,0.7435897435897436,0.7894736842105263,1.0,0.625,0.9487179487179487,0.9230769230769231,0.9487179487179487,1.0,1.0,0.9487179487179487
spike-all,fecam,spike,3,71,resnet18_cifar,0.1,18,0.2018012473878745,1314.7949338629987,1321770.875,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.3997313329113305,7505.384765625,0.9658119658119658,0.7692307692307693,0.46153846153846156,0.9743589743589743,0.0,1.0,0.8717948717948718,0.9487179487179487,0.7948717948717948,0.6842105263157895,0.95,0.9,0.8974358974358975,0.8974358974358975,0.7435897435897436,0.8974358974358975,0.8717948717948718,0.9487179487179487
spike-all,tagfex,spike,1,63,resnet18_cifar,0.01,18,0.19040039253229307,1194.1921362070425,1200132.0,1504668889172.6165,55674419703973566,55674419703973566,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.29503049677871074,7504.93359375,0.9658119658119658,0.6923076923076923,0.95,1.0,0.9487179487179487,1.0,0.9743589743589743,1.0,0.6923076923076923,0.9743589743589743,0.8461538461538461,0.9743589743589743,0.9230769230769231,0.5128205128205128,0.6153846153846154,0.8947368421052632,0.7692307692307693,0.7948717948717948
spike-all,tagfex,spike,1,65,resnet18_cifar,0.01,18,0.14618910774565438,1176.7588822280231,1182215.25,1504668889172.6165,55674419703973566,55674419703973566,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.29515676063553414,7504.93359375,0.9743589743589743,0.8974358974358975,0.95,1.0,0.9743589743589743,1.0,0.9743589743589743,1.0,0.8717948717948718,0.9743589743589743,0.8461538461538461,0.9743589743589743,0.9230769230769231,0.8717948717948718,0.6923076923076923,0.9210526315789473,0.8974358974358975,0.8205128205128205
spike-all,tagfex,spike,1,67,resnet18_cifar,0.01,18,0.16157776796417822,1171.873737861053,1177278.625,1504668889172.6165,55674419703973566,55674419703973566,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.2958865185395222,7504.93359375,0.6239316239316239,1.0,0.925,0.9743589743589743,0.9743589743589743,1.0,1.0,1.0,0.8717948717948718,0.9230769230769231,0.8974358974358975,1.0,0.6153846153846154,0.7692307692307693,0.5897435897435898,0.9473684210526315,0.9743589743589743,0.7435897435897436
spike-all,tagfex,spike,1,69,resnet18_cifar,0.01,18,0.1451225917405614,1138.6795124470373,1144060.25,1504668889172.6165,55674419703973566,55674419703973566,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.2938318886125172,7504.93359375,0.9743589743589743,0.9743589743589743,0.975,1.0,0.9743589743589743,0.85,0.8974358974358975,1.0,0.6923076923076923,1.0,0.8974358974358975,0.9487179487179487,1.0,0.6923076923076923,0.717948717948718,0.8421052631578947,0.9230769230769231,0.8974358974358975
spike-all,tagfex,spike,1,71,resnet18_cifar,0.01,18,0.16331233384632182,1112.1751696909778,1117815.625,1504668889172.6165,55674419703973566,55674419703973566,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.29429983721495095,7504.93359375,0.9914529914529915,0.8461538461538461,0.925,0.9487179487179487,0.9743589743589743,1.0,0.9743589743589743,1.0,0.9487179487179487,1.0,0.8717948717948718,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.8205128205128205,0.7368421052631579,1.0,0.8461538461538461
spike-all,tagfex,spike,2,63,resnet18_cifar,0.01,18,0.17924724780335563,1089.2760340210007,1094556.5,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.2972917656906703,7505.794921875,0.9396551724137931,1.0,1.0,1.0,0.8205128205128205,0.8461538461538461,1.0,1.0,0.8717948717948718,0.9743589743589743,1.0,0.6410256410256411,0.9487179487179487,1.0,0.9487179487179487,0.8717948717948718,0.8461538461538461,0.7692307692307693
spike-all,tagfex,spike,2,65,resnet18_cifar,0.01,18,0.209551777916319,1131.3939483649883,1136726.125,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.29632390396029,7505.794921875,0.9396551724137931,0.7692307692307693,1.0,1.0,0.9743589743589743,0.8205128205128205,1.0,0.8974358974358975,0.8461538461538461,0.8205128205128205,0.1794871794871795,0.7435897435897436,0.7948717948717948,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.20512820512820512,0.38461538461538464
spike-all,tagfex,spike,2,67,resnet18_cifar,0.01,18,0.14838296008354465,1107.3031751349772,1112664.375,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.296630407163707,7505.794921875,0.9396551724137931,1.0,1.0,1.0,0.9230769230769231,0.8974358974358975,1.0,1.0,0.8205128205128205,0.8205128205128205,0.8717948717948718,0.7948717948717948,0.8461538461538461,0.8974358974358975,0.8974358974358975,0.9230769230769231,1.0,0.5641025641025641
spike-all,tagfex,spike,2,69,resnet18_cifar,0.01,18,0.17483979289522078,1055.5903184690033,1060794.0,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.29503617925502634,7505.794921875,0.9396551724137931,0.9743589743589743,0.975,1.0,0.9743589743589743,0.8461538461538461,1.0,0.9230769230769231,0.8717948717948718,0.8974358974358975,1.0,0.8717948717948718,0.8974358974358975,0.8205128205128205,0.9743589743589743,0.6410256410256411,0.48717948717948717,0.8461538461538461
spike-all,tagfex,spike,2,71,resnet18_cifar,0.01,18,0.16289660787778673,1059.763153242995,1064961.875,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.2949736939645378,7505.794921875,0.9396551724137931,1.0,1.0,0.9743589743589743,0.8461538461538461,0.7435897435897436,1.0,1.0,0.9487179487179487,0.7692307692307693,0.6666666666666666,0.6923076923076923,0.9743589743589743,0.9487179487179487,0.8205128205128205,0.7948717948717948,0.9743589743589743,0.9743589743589743
spike-all,tagfex,spike,3,63,resnet18_cifar,0.01,18,0.1851689606377263,1153.2617185839954,1158634.0,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.29972259793475287,7505.412109375,0.9487179487179487,0.46153846153846156,0.9230769230769231,0.9743589743589743,0.9230769230769231,0.9743589743589743,0.8205128205128205,0.9743589743589743,0.6923076923076923,0.8947368421052632,0.725,0.875,0.7948717948717948,0.9487179487179487,0.9230769230769231,0.7692307692307693,1.0,0.9487179487179487
spike-all,tagfex,spike,3,65,resnet18_cifar,0.01,18,0.1629150271434227,1178.9312024270075,1184325.625,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.29772221382589453,7505.412109375,0.9743589743589743,0.5384615384615384,0.8717948717948718,1.0,0.9743589743589743,1.0,0.5641025641025641,0.8461538461538461,0.48717948717948717,0.8421052631578947,0.825,0.2,0.8205128205128205,0.6923076923076923,0.7948717948717948,1.0,0.9743589743589743,0.6153846153846154
spike-all,tagfex,spike,3,67,resnet18_cifar,0.01,18,0.15793143761809772,1159.3176664910097,1165154.75,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.2957387566967437,7505.412109375,0.9316239316239316,0.7692307692307693,0.9487179487179487,1.0,0.9743589743589743,0.9743589743589743,0.9487179487179487,0.7435897435897436,0.6410256410256411,0.868421052631579,1.0,0.95,0.9230769230769231,0.9487179487179487,0.8461538461538461,0.9487179487179487,1.0,0.48717948717948717
spike-all,tagfex,spike,3,69,resnet18_cifar,0.01,18,0.14701267320497247,1102.0598682749915,1107322.875,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.2967719372652415,7505.412109375,1.0,0.6923076923076923,0.8205128205128205,1.0,1.0,1.0,0.8974358974358975,0.7948717948717948,0.5897435897435898,0.868421052631579,1.0,0.875,0.717948717948718,0.7692307692307693,0.9487179487179487,0.9743589743589743,1.0,0.8205128205128205
spike-all,tagfex,spike,3,71,resnet18_cifar,0.01,18,0.15529177640861294,1083.2145374490065,1088491.375,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.29798403842931864,7505.412109375,0.9914529914529915,1.0,0.9230769230769231,1.0,0.9743589743589743,1.0,0.9230769230769231,0.717948717948718,0.8205128205128205,0.7105263157894737,1.0,0.9,0.6153846153846154,0.9743589743589743,0.8717948717948718,0.7948717948717948,0.9743589743589743,0.9487179487179487
spike-all,cwr_star,spike,1,63,resnet18_cifar,0.1,18,0.22393232340970443,1856.1656682889989,1865939.875,1504668889172.6165,55674419703973566,55674419703973566,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.610658507040088,7506.158203125,0.9230769230769231,1.0,0.875,1.0,1.0,0.975,0.9743589743589743,0.9743589743589743,0.8717948717948718,0.8974358974358975,0.8974358974358975,0.8717948717948718,0.9743589743589743,0.8717948717948718,0.7435897435897436,0.9210526315789473,0.9743589743589743,0.9743589743589743
spike-all,cwr_star,spike,1,65,resnet18_cifar,0.1,18,0.29167639813870516,1902.061197508001,1911894.5,1504668889172.6165,55674419703973566,55674419703973566,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.5911624084500349,7506.158203125,0.905982905982906,1.0,0.775,1.0,0.9743589743589743,1.0,1.0,0.9487179487179487,0.8717948717948718,1.0,0.8974358974358975,0.0,0.9743589743589743,0.8717948717948718,0.8205128205128205,0.8421052631578947,0.9487179487179487,0.717948717948718
spike-all,cwr_star,spike,1,67,resnet18_cifar,0.1,18,0.24580258607364433,1894.1298830589894,1904546.375,1504668889172.6165,55674419703973566,55674419703973566,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.587824764397097,7506.158203125,0.7350427350427351,0.8717948717948718,0.9,1.0,0.9743589743589743,0.975,1.0,1.0,0.6923076923076923,0.9743589743589743,0.8974358974358975,1.0,0.9230769230769231,0.7435897435897436,0.7692307692307693,0.9210526315789473,0.9487179487179487,0.5128205128205128
spike-all,cwr_star,spike,1,69,resnet18_cifar,0.05,18,0.15531121412163085,1891.330179478995,1901634.625,1504668889172.6165,55674419703973566,55674419703973566,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.586365444299338,7506.158203125,0.8974358974358975,0.9487179487179487,0.95,1.0,1.0,0.825,1.0,1.0,0.9487179487179487,1.0,0.5641025641025641,0.9230769230769231,0.9743589743589743,0.8974358974358975,0.717948717948718,0.9736842105263158,0.9743589743589743,0.8205128205128205
spike-all,cwr_star,spike,1,71,resnet18_cifar,0.1,18,0.22500129113029937,1898.3582215219976,1908426.0,1504668889172.6165,55674419703973566,55674419703973566,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.5930566517206889,7506.158203125,0.8717948717948718,0.9487179487179487,0.925,1.0,0.9230769230769231,0.775,0.9230769230769231,1.0,0.8205128205128205,0.9230769230769231,0.8461538461538461,0.5897435897435898,0.9743589743589743,0.9230769230769231,0.6410256410256411,0.8947368421052632,0.9487179487179487,0.9487179487179487
spike-all,cwr_star,spike,2,63,resnet18_cifar,0.1,18,0.19455569645065296,1906.272207779999,1916882.25,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.59259095391385,7506.890625,0.9655172413793104,1.0,0.975,1.0,0.9230769230769231,0.7692307692307693,1.0,0.9487179487179487,0.9743589743589743,0.8974358974358975,0.8717948717948718,0.7692307692307693,0.7692307692307693,0.8205128205128205,0.7948717948717948,0.8717948717948718,0.9743589743589743,0.9230769230769231
spike-all,cwr_star,spike,2,65,resnet18_cifar,0.1,18,0.22779057661210872,1893.2325043369892,1902883.0,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.591607513426597,7506.890625,0.9224137931034483,0.9487179487179487,1.0,1.0,0.8974358974358975,0.9230769230769231,0.95,1.0,0.7435897435897436,0.8974358974358975,0.8717948717948718,0.8717948717948718,0.6666666666666666,0.9743589743589743,0.9743589743589743,0.8205128205128205,0.5128205128205128,0.6923076923076923
spike-all,cwr_star,spike,2,67,resnet18_cifar,0.1,18,0.24214603423924133,2053.182472123004,2062998.0,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.5038876991114423,7506.890625,0.9224137931034483,0.8461538461538461,1.0,1.0,1.0,0.9743589743589743,0.95,0.9743589743589743,0.8717948717948718,0.9487179487179487,0.9743589743589743,0.6153846153846154,0.9487179487179487,0.8974358974358975,0.9230769230769231,0.7948717948717948,0.9743589743589743,0.5897435897435898
spike-all,cwr_star,spike,2,69,resnet18_cifar,0.1,18,0.209595664238552,1835.1249571510089,1844266.25,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.5925342240875003,7506.890625,0.9396551724137931,0.9743589743589743,1.0,1.0,1.0,0.7692307692307693,0.975,1.0,0.8974358974358975,0.8717948717948718,0.9487179487179487,0.8461538461538461,1.0,0.9230769230769231,0.8461538461538461,0.7692307692307693,1.0,0.717948717948718
spike-all,cwr_star,spike,2,71,resnet18_cifar,0.1,18,0.20695629812205346,1829.0072917789948,1838254.125,1504668875170.2715,55701169026737646,55701169026737646,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.5787407183150222,7506.890625,0.9396551724137931,0.8461538461538461,1.0,0.6153846153846154,0.5897435897435898,0.8461538461538461,0.8,0.9487179487179487,0.9743589743589743,0.8717948717948718,0.8461538461538461,0.4358974358974359,0.9743589743589743,0.9487179487179487,1.0,0.9743589743589743,0.9743589743589743,0.9487179487179487
spike-all,cwr_star,spike,3,63,resnet18_cifar,0.1,18,0.20318722229597916,1839.745458254005,1848963.0,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.561146967993176,7505.384765625,0.7094017094017094,0.2564102564102564,0.8974358974358975,0.9743589743589743,0.7435897435897436,0.9743589743589743,0.5641025641025641,0.9743589743589743,0.717948717948718,0.9473684210526315,1.0,1.0,0.8974358974358975,0.5641025641025641,0.8717948717948718,1.0,1.0,0.9743589743589743
spike-all,cwr_star,spike,3,65,resnet18_cifar,0.1,18,0.2797442268940113,1843.7897473600024,1852946.875,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.5918050051493738,7505.384765625,0.9829059829059829,0.4358974358974359,0.7692307692307693,0.9487179487179487,0.9487179487179487,0.8717948717948718,0.7948717948717948,0.7692307692307693,0.6410256410256411,0.7894736842105263,1.0,0.25,0.7692307692307693,0.8974358974358975,0.8205128205128205,1.0,1.0,0.8974358974358975
spike-all,cwr_star,spike,3,67,resnet18_cifar,0.1,18,0.23946798170397984,1841.8578784260026,1850834.5,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.5932468463520361,7505.384765625,0.9572649572649573,0.20512820512820512,0.8461538461538461,0.9743589743589743,0.8205128205128205,0.8974358974358975,0.9230769230769231,0.7692307692307693,0.7435897435897436,0.9736842105263158,0.95,0.9,0.9487179487179487,0.9230769230769231,0.9230769230769231,0.8974358974358975,1.0,0.717948717948718
spike-all,cwr_star,spike,3,69,resnet18_cifar,0.05,18,0.15324400317672618,1844.493471314032,1853663.375,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.5883563188200985,7505.384765625,0.9914529914529915,0.6153846153846154,0.6666666666666666,0.9487179487179487,0.9743589743589743,1.0,0.9743589743589743,0.6923076923076923,0.717948717948718,0.9210526315789473,1.0,0.8,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.9743589743589743,1.0,0.8717948717948718
spike-all,cwr_star,spike,3,71,resnet18_cifar,0.05,18,0.1372338997471514,1849.7074141109915,1858866.0,1504668875613.0464,55707856358692286,55707856358692286,0,27838714900,44716368,38560,44716368,89471296,85.32647705078125,0.5900562214981121,7505.384765625,0.9914529914529915,0.6666666666666666,0.8717948717948718,0.9743589743589743,0.9743589743589743,1.0,0.6410256410256411,0.8974358974358975,0.6153846153846154,0.6578947368421053,1.0,0.925,0.6153846153846154,0.9743589743589743,0.5641025641025641,0.8974358974358975,0.9743589743589743,0.9743589743589743
